spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
1,full,Full model,_cons,1.203872564929854,1.3304663,.3655448,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,wind_log,-.0777805525233907,.010816027,6.4215300e-13,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,hydro_log_ds,-.3099195630529658,.22739936,.17291825,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,consump_log_ds,1.411493018864597,.13064533,0,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,oil_log,.0019340272889002,.41679189,.9962976,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,gas_log,-.2150707522887382,.1776579,.22605284,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,netexch_dk2,-.0000379312395888,8.9989753e-06,.000024970928,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,netexch_ger,-.0000446377895672,.000011190607,.000066391032,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,netexch_pl,-1.89308567713e-06,.000012539727,.88000172,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,netexch_se3,2.65478757048e-06,4.3729574e-06,.54378986,,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,ar_L1,1.827838750151598,.045237795,0,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,ar_L2,-.9587098898116868,.047970247,0,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,ar_L3,.1223502604269262,.011223158,0,***,8736,4819.4341,-9608.8682,-9502.7402
1,full,Full model,ma_L1,-.7996567916790231,.045424536,0,***,8736,4819.4341,-9608.8682,-9502.7402
2,no_gas,Drop gas,_cons,1.577120170351246,1.2021273,.18954004,,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,wind_log,-.078751999937431,.010796602,3.0064840e-13,***,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,hydro_log_ds,-.2932641208914875,.2319371,.20608206,,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,consump_log_ds,1.411931058953558,.13099277,0,***,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,oil_log,-.2717058191027775,.28907505,.34726143,,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,netexch_dk2,-.0000381611220621,9.0034491e-06,.000022501805,***,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,netexch_ger,-.0000449782686109,.00001118197,.000057610025,***,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,netexch_pl,-1.78761635430e-06,.000012541877,.88665998,,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,netexch_se3,2.60278456720e-06,4.3758378e-06,.55197161,,8736,4818.6748,-9609.3496,-9510.2969
2,no_gas,Drop gas,ar_L1,1.826907394654293,.045541525,0,***,8736,4818.6748,-9609.3496,-9510.2969
