spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
1,full,Full model,_cons,.0947267858219879,.41338637,.81875366,,8736,15419.197,-30810.395,-30711.342
1,full,Full model,wind_log,-.0190096982603145,.0027569109,5.3754778e-12,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,hydro_log_ds,-.008701196058478,.12253369,.9433893,,8736,15419.197,-30810.395,-30711.342
1,full,Full model,consump_log_ds,.158142781764023,.045078393,.00045119639,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,oil_log,-.0187613604917855,.11138962,.86624497,,8736,15419.197,-30810.395,-30711.342
1,full,Full model,gas_log,.0149422438321658,.048141789,.75627208,,8736,15419.197,-30810.395,-30711.342
1,full,Full model,netexch_fi,-.0000297153342008,2.1307053e-06,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,netexch_no4,-.0000382364972512,2.3855548e-06,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,netexch_se2,-.0000339239314277,2.0941034e-06,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,ar_L1,2.011784727817501,.034657896,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,ar_L2,-1.207506313255916,.044497516,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,ar_L3,.1920216854424748,.014572726,0,***,8736,15419.197,-30810.395,-30711.342
1,full,Full model,ma_L1,-.840988284103704,.031127095,0,***,8736,15419.197,-30810.395,-30711.342
2,no_gas,Drop gas,_cons,.1050240732146143,.35406435,.76675338,,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,wind_log,-.0189458045051003,.0027371258,4.4597659e-12,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,hydro_log_ds,-.008014796043668,.12281769,.94796884,,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,consump_log_ds,.1580529769322259,.04510672,.00045836237,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,oil_log,-.0082331231367121,.084933341,.922777,,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,netexch_fi,-.0000297024383021,2.1316832e-06,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,netexch_no4,-.0000382432846026,2.3846744e-06,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,netexch_se2,-.0000339127895352,2.0943485e-06,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,ar_L1,2.011763995504334,.034717295,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,ar_L2,-1.207513684055778,.044538971,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,ar_L3,.1920560587462213,.014562395,0,***,8736,15419.157,-30812.314,-30720.338
2,no_gas,Drop gas,ma_L1,-.8408831031439823,.031205054,0,***,8736,15419.157,-30812.314,-30720.338
3,no_energy,Drop energy prices,_cons,.0704660016748731,.026924174,.0088653853,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,wind_log,-.0189479284282721,.0027366183,4.3953730e-12,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,hydro_log_ds,-.0081891973859208,.12243112,.94667071,,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,consump_log_ds,.1581825883161129,.04514686,.0004587835,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,netexch_fi,-.0000296995935765,2.1309911e-06,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,netexch_no4,-.00003824587631,2.3848681e-06,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,netexch_se2,-.0000339089378946,2.0919865e-06,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,ar_L1,2.011893492379878,.034320433,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,ar_L2,-1.207655152187136,.044140708,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,ar_L3,.1920709362572109,.014534643,0,***,8736,15419.152,-30814.305,-30729.402
3,no_energy,Drop energy prices,ma_L1,-.8410250786201928,.030761154,0,***,8736,15419.152,-30814.305,-30729.402
4,no_trade,Drop trade flows,_cons,.0540719289206882,.021103671,.010400992,**,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,wind_log,-.0074873224584649,.0026056143,.004059067,***,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,hydro_log_ds,-.0669965269191647,.13306917,.6146329,,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,consump_log_ds,.1785931386956234,.045374189,.000082848426,***,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,ar_L1,1.98282013591277,.035554778,0,***,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,ar_L2,-1.162290259876893,.044741683,0,***,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,ar_L3,.1753159673475386,.013693876,0,***,8736,15223.909,-30429.818,-30366.143
4,no_trade,Drop trade flows,ma_L1,-.8196574559463209,.032658603,0,***,8736,15223.909,-30429.818,-30366.143
5,no_demand,Drop consumption,_cons,.0480574062131908,.018321423,.0087154862,***,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,wind_log,-.007389832398271,.0026010936,.0044965525,***,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,hydro_log_ds,-.0443115459429057,.13019992,.73360455,,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,ar_L1,1.992483335619422,.031340756,0,***,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,ar_L2,-1.173044505891883,.04010449,0,***,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,ar_L3,.1767030565920954,.013232246,0,***,8736,15215.408,-30414.816,-30358.215
5,no_demand,Drop consumption,ma_L1,-.8290312326470819,.028629037,0,***,8736,15215.408,-30414.816,-30358.215
6,wind_arma,"Wind + ARMA(3,1) only",_cons,.0496388745474181,.018384829,.0069341362,***,8736,15215.228,-30416.455,-30366.928
6,wind_arma,"Wind + ARMA(3,1) only",wind_log,-.0074653641672528,.0025908567,.0039587906,***,8736,15215.228,-30416.455,-30366.928
6,wind_arma,"Wind + ARMA(3,1) only",ar_L1,1.991377266568353,.031750463,0,***,8736,15215.228,-30416.455,-30366.928
6,wind_arma,"Wind + ARMA(3,1) only",ar_L2,-1.171834099843673,.040642824,0,***,8736,15215.228,-30416.455,-30366.928
6,wind_arma,"Wind + ARMA(3,1) only",ar_L3,.1765765598477085,.013308803,0,***,8736,15215.228,-30416.455,-30366.928
6,wind_arma,"Wind + ARMA(3,1) only",ma_L1,-.8278215185250566,.028871331,0,***,8736,15215.228,-30416.455,-30366.928
