spec_num,spec_id,spec_label,variable,coef,se,pval,stars,obs,ll,aic,bic
1,full,Full model,_cons,.8758363158434042,.8602708,.30863339,,8736,9458.584,-18887.168,-18781.039
1,full,Full model,wind_log,-.0945938350352793,.0098689031,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,hydro_log_ds,.1138252606121261,.31277445,.71591687,,8736,9458.584,-18887.168,-18781.039
1,full,Full model,consump_log_ds,.3169765030818179,.12594248,.011841413,**,8736,9458.584,-18887.168,-18781.039
1,full,Full model,oil_log,-.1140186936252533,.20639317,.58065075,,8736,9458.584,-18887.168,-18781.039
1,full,Full model,gas_log,.0233551726182685,.17360507,.89298314,,8736,9458.584,-18887.168,-18781.039
1,full,Full model,netexch_no3,-.0000680299461577,3.6727329e-06,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,netexch_no4,-.0000704193552321,4.2634119e-06,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,netexch_se1,-.0000540948039459,3.9553956e-06,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,netexch_se3,-.0000584675457121,3.3185393e-06,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,ar_L1,1.986496297387124,.036394563,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,ar_L2,-1.187439447085268,.047482003,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,ar_L3,.1966535032696832,.015534386,0,***,8736,9458.584,-18887.168,-18781.039
1,full,Full model,ma_L1,-.8065587564992815,.032529231,0,***,8736,9458.584,-18887.168,-18781.039
2,no_gas,Drop gas,_cons,.9075177216244901,.88587642,.30563259,,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,wind_log,-.0945445449371423,.0098368209,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,hydro_log_ds,.1129908339424221,.31367254,.7186833,,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,consump_log_ds,.3165705022035428,.12560031,.011720166,**,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,oil_log,-.1014691244600882,.2135205,.63463044,,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,netexch_no3,-.0000680432912616,3.6706790e-06,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,netexch_no4,-.0000704340591389,4.2587294e-06,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,netexch_se1,-.0000541114291169,3.9469833e-06,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,netexch_se3,-.0000584798981144,3.3133886e-06,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,ar_L1,1.986275628039716,.036256015,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,ar_L2,-1.187213979547533,.047361989,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,ar_L3,.1966458105949012,.015529169,0,***,8736,9458.5664,-18889.133,-18790.08
2,no_gas,Drop gas,ma_L1,-.8063115008695027,.032335501,0,***,8736,9458.5664,-18889.133,-18790.08
3,no_energy,Drop energy prices,_cons,.4818255743726556,.074437305,9.6136654e-11,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,wind_log,-.0945014179361438,.0098365946,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,hydro_log_ds,.1170515024629871,.3097474,.70550978,,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,consump_log_ds,.31916889736953,.12541346,.010929864,**,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,netexch_no3,-.0000679953230455,3.6619363e-06,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,netexch_no4,-.0000704386432806,4.2544179e-06,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,netexch_se1,-.000054078781189,3.9387273e-06,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,netexch_se3,-.0000584340600506,3.3029071e-06,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,ar_L1,1.986175796224828,.035489887,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,ar_L2,-1.187024249315916,.046584096,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,ar_L3,.1965435166960049,.015461938,0,***,8736,9458.4023,-18890.805,-18798.826
3,no_energy,Drop energy prices,ma_L1,-.8063262454557792,.031572159,0,***,8736,9458.4023,-18890.805,-18798.826
4,no_trade,Drop trade flows,_cons,.2824522441247825,.11655536,.015378893,**,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,wind_log,-.0285720541711914,.0089163398,.0013531616,***,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,hydro_log_ds,.0427032791529537,.38158175,.9108938,,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,consump_log_ds,.3218097448151875,.13067208,.013788459,**,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,ar_L1,1.892777704685474,.079735599,0,***,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,ar_L2,-1.067276635090311,.094087094,0,***,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,ar_L3,.1685530352502295,.019596731,0,***,8736,9238.333,-18458.666,-18394.99
4,no_trade,Drop trade flows,ma_L1,-.7231543682202113,.076544844,0,***,8736,9238.333,-18458.666,-18394.99
5,no_demand,Drop consumption,_cons,.2720236864668619,.084161304,.0012285376,***,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,wind_log,-.0273247020210234,.0088463984,.0020097066,***,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,hydro_log_ds,.0699881907420629,.4534736,.8773433,,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,ar_L1,1.908420417754725,.055968065,0,***,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,ar_L2,-1.083773100812532,.067557335,0,***,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,ar_L3,.1699229656360118,.016464693,0,***,8736,9232.9795,-18449.959,-18393.357
5,no_demand,Drop consumption,ma_L1,-.7388416489892823,.053558018,0,***,8736,9232.9795,-18449.959,-18393.357
6,wind_arma,"Wind + ARMA(3,1) only",_cons,.2694089871845124,.079179533,.00066770404,***,8736,9232.9219,-18451.844,-18402.316
6,wind_arma,"Wind + ARMA(3,1) only",wind_log,-.0272166074227384,.0087861922,.0019505712,***,8736,9232.9219,-18451.844,-18402.316
6,wind_arma,"Wind + ARMA(3,1) only",ar_L1,1.909455273846977,.05312581,0,***,8736,9232.9219,-18451.844,-18402.316
6,wind_arma,"Wind + ARMA(3,1) only",ar_L2,-1.084920021005356,.064433374,0,***,8736,9232.9219,-18451.844,-18402.316
6,wind_arma,"Wind + ARMA(3,1) only",ar_L3,.1700449471496322,.016154747,0,***,8736,9232.9219,-18451.844,-18402.316
6,wind_arma,"Wind + ARMA(3,1) only",ma_L1,-.7399249722000465,.050748099,0,***,8736,9232.9219,-18451.844,-18402.316
