timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_no3,netexch_no4,netexch_se1,netexch_se3
2015-09-01 00:00:00,0.1462561546151946,5.429345628954441,-0.008958559457187931,-0.01807353107729881,3.7995931160830123,2.966560896253711,-336.0,0.0,-472.9,-1247.8
2015-09-01 01:00:00,0.037367268826629996,5.476463551931511,-0.008958559457187931,-0.02698791792355415,3.8026767795919785,2.966560896253711,-567.1,0.0,-647.9,-692.5
2015-09-01 02:00:00,-0.18042619549732075,5.488937726156687,-0.008958559457187931,-0.03046577712583254,3.7941624667684826,2.966560896253711,-600.0,0.0,-784.6,-348.2
2015-09-01 03:00:00,-0.19295366131763325,5.537334267018537,-0.008958559457187931,-0.038344045429419715,3.7940274471904387,2.966560896253711,-600.0,0.0,-835.5,-307.7
2015-09-01 04:00:00,-0.1832530918161388,5.480638923341991,-0.008958559457187931,-0.034969142049889435,3.793824883635431,2.966560896253711,-600.0,0.0,-855.3,-400.0
2015-09-01 05:00:00,-0.31955569216595325,5.545177444479562,-0.008958559457187931,-0.04441720392855775,3.7914134790075806,2.966560896253711,-600.0,-100.0,-497.8,-1025.5
2015-09-01 06:00:00,-0.04841241727347123,5.560681631015528,-0.008958559457187931,-0.03984895669151367,3.7978907973831957,2.966560896253711,0.0,51.4,403.0,-3408.6
2015-09-01 07:00:00,0.5919646558303913,5.43372200355424,-0.008958559457187931,-0.03469936092270931,3.797576896035327,2.966560896253711,600.0,100.0,1215.9,-5422.7
2015-09-01 08:00:00,0.5754474639656428,5.308267697401205,-0.008958559457187931,-0.04848706693650762,3.79632030437441,2.966560896253711,600.0,100.0,1236.5,-5492.2
2015-09-01 09:00:00,0.548403399601952,4.997212273764115,-0.008958559457187931,-0.0261525335509587,3.7925410273861067,2.966560896253711,600.0,100.0,1206.3,-5420.3
2015-09-01 10:00:00,0.5418290920782103,4.812184355372417,-0.008958559457187931,-0.02782296558372188,3.7917744328319705,2.966560896253711,600.0,100.0,1209.9,-5418.0
2015-09-01 11:00:00,0.5518676094585326,4.68213122712422,-0.008958559457187931,-0.013178604998946852,3.7904879397020332,2.966560896253711,600.0,100.0,1176.8,-5347.8
2015-09-01 12:00:00,0.5218168508063599,4.584967478670572,-0.008958559457187931,-0.013500565490643268,3.7911652476546864,2.966560896253711,600.0,100.0,1169.0,-5238.7
2015-09-01 13:00:00,0.4698725568466826,4.553876891600541,-0.008958559457187931,-0.013956209841196276,3.7931718995878208,2.966560896253711,600.0,100.0,1162.5,-5026.9
2015-09-01 14:00:00,0.5054020096282943,4.700480365792417,-0.008958559457187931,-0.007643725402822099,3.7849620627909806,2.966560896253711,600.0,100.0,1019.4,-4891.2
2015-09-01 15:00:00,0.5504101925378309,4.812184355372417,-0.008958559457187931,-0.009298264975206472,3.776157462220997,2.966560896253711,600.0,100.0,994.8,-4939.4
2015-09-01 16:00:00,0.4508558739894135,4.90527477843843,-0.008958559457187931,-0.0158465918245545,3.7914134790075806,2.966560896253711,600.0,100.0,944.0,-5199.8
2015-09-01 17:00:00,0.49614006636399255,5.0238805208462765,-0.008958559457187931,-0.026913787477058193,3.862055148050223,2.966560896253711,600.0,100.0,1025.1,-5393.7
2015-09-01 18:00:00,0.3434313839880483,5.093750200806762,-0.008958559457187931,-0.039980312802395446,3.8653296414359617,2.966560896253711,600.0,100.0,1005.9,-5507.7
2015-09-01 19:00:00,0.18620796637329295,5.19295685089021,-0.008958559457187931,-0.056549747802306705,3.8891637112820634,2.966560896253711,600.0,100.0,1092.6,-5587.0
2015-09-01 20:00:00,-0.007436513976132986,5.303304908059076,-0.008958559457187931,-0.0508526845904429,3.882552999244115,2.966560896253711,600.0,100.0,1022.9,-5428.2
2015-09-01 21:00:00,0.013427467315903385,5.429345628954441,-0.008958559457187931,-0.032425423869640646,3.881893640446634,2.966560896253711,600.0,100.0,966.3,-5022.9
2015-09-01 22:00:00,-0.019659703267133732,5.602118820879701,-0.008958559457187931,-0.022642674185857636,3.871742530926123,2.966560896253711,184.7,100.0,617.7,-3931.6
2015-09-01 23:00:00,-0.0060877996932684475,5.68697535633982,-0.008958559457187931,-0.021854875894137038,3.8728454913417716,2.966560896253711,-155.8,0.0,61.2,-2718.9
2015-09-02 00:00:00,-0.23930085007181612,5.746203190540153,-0.008958559457187931,-0.028367164760876307,3.8650990987164224,2.966560896253711,-600.0,-82.9,-325.2,-430.6
2015-09-02 01:00:00,-0.3064574945535248,5.84354441703136,-0.008958559457187931,-0.03784660994000877,3.8635887779057496,2.966560896253711,-600.0,-100.0,-614.4,-39.8
2015-09-02 02:00:00,-0.24692156134330956,5.953243334287785,-0.008958559457187931,-0.03836352564928269,3.859486833725316,2.966560896253711,-600.0,-65.8,-803.0,86.2
2015-09-02 03:00:00,-0.2629091426497028,6.023447592961033,-0.008958559457187931,-0.04572676834296452,3.859149515821078,2.966560896253711,-600.0,-58.2,-890.6,125.6
2015-09-02 04:00:00,-0.24986377231947854,6.075346031088684,-0.008958559457187931,-0.04089155711016179,3.864889468294088,2.966560896253711,-600.0,-88.5,-798.1,13.2
2015-09-02 05:00:00,-0.23502591623521107,6.129050210060545,-0.008958559457187931,-0.04568848657195801,3.8654763227710247,2.966560896253711,-600.0,-100.0,-507.8,-548.2
2015-09-02 06:00:00,-0.06163882458646874,6.230481447578482,-0.008958559457187931,-0.03966426902131559,3.8647636689438856,2.966560896253711,-224.9,0.0,245.5,-2716.3
2015-09-02 07:00:00,-0.1265373536619392,6.251903883165888,-0.008958559457187931,-0.039034809207440624,3.8649733257364853,2.966560896253711,248.3,100.0,972.9,-4627.3
2015-09-02 08:00:00,-0.1785300376806429,6.261491684321042,-0.008958559457187931,-0.004512559849038311,3.86717207229025,2.966560896253711,318.4,100.0,901.8,-5066.7
2015-09-02 09:00:00,-0.22287662562962618,6.244166900663736,-0.008958559457187931,-0.018170492932886972,3.8540972384245213,2.966560896253711,244.8,100.0,938.3,-4985.3
2015-09-02 10:00:00,-0.20406068739873362,6.171700597410915,-0.008958559457187931,-0.026414572465165875,3.85674282659997,2.966560896253711,272.4,100.0,979.9,-5069.5
2015-09-02 11:00:00,-0.19542970714619434,6.154858094016418,-0.008958559457187931,-0.013824511461165478,3.87618855241893,2.966560896253711,247.2,100.0,977.0,-5019.5
2015-09-02 12:00:00,-0.17331909797986889,6.139884552226255,-0.008958559457187931,-0.01538656593798926,3.876126361430384,2.966560896253711,209.4,100.0,948.8,-4881.7
2015-09-02 13:00:00,-0.0068070039736913834,6.113682179832232,-0.008958559457187931,-0.013169584724503913,3.863357833446865,2.966560896253711,423.4,100.0,701.3,-4677.5
2015-09-02 14:00:00,-0.06368204282447598,6.052089168924417,-0.008958559457187931,-0.010360937294747075,3.849189696256577,2.966560896253711,369.2,100.0,690.4,-4608.3
2015-09-02 15:00:00,-0.1395259676088454,5.963579343618446,-0.008958559457187931,-0.01270829262697415,3.8539276822374338,2.966560896253711,183.6,100.0,945.3,-4574.5
2015-09-02 16:00:00,-0.1307688525722761,5.849324779946859,-0.008958559457187931,-0.022339366043884645,3.826225436929388,2.966560896253711,117.4,100.0,871.4,-4447.4
2015-09-02 17:00:00,-0.13098979261487376,5.780743515792329,-0.008958559457187931,-0.02283350515136906,3.819534839992984,2.966560896253711,297.5,100.0,947.7,-4819.9
2015-09-02 18:00:00,-0.08534962724918715,5.726847747587197,-0.008958559457187931,-0.0409349407931181,3.8219451133014766,2.966560896253711,297.3,100.0,968.4,-4863.7
2015-09-02 19:00:00,-0.02389212465377577,5.82600010738045,-0.008958559457187931,-0.051205555991068685,3.8275320857792465,2.966560896253711,485.2,100.0,965.3,-5044.9
2015-09-02 20:00:00,0.09289200763470307,5.817111159963204,-0.008958559457187931,-0.04492634209258117,3.814035244099733,2.966560896253711,600.0,100.0,997.3,-5052.4
2015-09-02 21:00:00,0.04436247717912423,5.820082930352362,-0.008958559457187931,-0.030915380124739045,3.810167451321136,2.966560896253711,518.5,100.0,889.1,-4713.1
2015-09-02 22:00:00,0.015837817519005704,5.823045895483019,-0.008958559457187931,-0.024949068171014055,3.7898553714539385,2.966560896253711,181.9,100.0,511.0,-3716.7
2015-09-02 23:00:00,0.023569406798370718,5.749392985908253,-0.008958559457187931,-0.02520033718792991,3.78734374538392,2.966560896253711,-296.9,0.0,0.0,-2283.4
2015-09-03 00:00:00,0.1679277004315649,5.655991810819852,-0.008958559457187931,-0.03011802482192749,3.783803195624237,2.9716956957257494,-599.9,-100.0,0.0,-1236.8
2015-09-03 01:00:00,0.07924410976669094,5.517452896464707,-0.008958559457187931,-0.037641443933707386,3.78611958853899,2.9716956957257494,-600.0,-86.5,0.0,-1098.5
2015-09-03 02:00:00,0.1050477363889133,5.4680601411351315,-0.008958559457187931,-0.03937777882567861,3.7927438511442246,2.9716956957257494,-600.0,-47.2,0.0,-1148.6
2015-09-03 03:00:00,0.13346976659908094,5.365976015021851,-0.008958559457187931,-0.046787427051665276,3.7906686000159704,2.9716956957257494,-600.0,-16.3,0.0,-1192.9
2015-09-03 04:00:00,0.24308856890668284,5.225746673713202,-0.008958559457187931,-0.039152924450132964,3.789448509035632,2.9716956957257494,-558.0,0.0,0.0,-1316.0
2015-09-03 05:00:00,0.27018163995566447,5.14166355650266,-0.008958559457187931,-0.04416684990757069,3.792067611910105,2.9716956957257494,36.4,100.0,494.8,-2891.3
2015-09-03 06:00:00,0.6188951762955663,5.111987788356544,-0.008958559457187931,-0.0374078755886984,3.7924734103240425,2.9716956957257494,600.0,100.0,974.5,-4579.0
2015-09-03 07:00:00,0.660551298538627,4.969813299576001,-0.008958559457187931,-0.030693538015014177,3.7907363392200604,2.9716956957257494,600.0,100.0,996.3,-5241.4
2015-09-03 08:00:00,0.611912249997066,4.836281906951478,-0.008958559457187931,0.038195623998917405,3.7931944233785755,2.9716956957257494,600.0,100.0,1048.5,-5312.8
