timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_dk1,netexch_fi,netexch_no1,netexch_se2,netexch_se4
2023-01-01 00:00:00,-0.5070616054233037,6.778784897685177,-0.03008531709892548,-0.07547398097136337,4.38747426933081,4.269697449699962,715.0,182.7,-1473.0,2569.1,-643.0
2023-01-01 01:00:00,-0.4606394975398427,6.62273632394984,-0.03008531709892548,-0.0683767466421692,4.38747426933081,4.269697449699962,715.0,200.0,-1515.0,2412.3,-405.5
2023-01-01 02:00:00,-0.48928460552272757,6.447305862541213,-0.03008531709892548,-0.07879211145642628,4.38747426933081,4.269697449699962,715.0,200.0,-1515.0,2486.8,-384.2
2023-01-01 03:00:00,-0.442278351644914,6.269096283706261,-0.03008531709892548,-0.0747620294979594,4.38747426933081,4.269697449699962,715.0,200.0,-1515.0,2502.4,-370.2
2023-01-01 04:00:00,-0.44439482679585485,6.19644412779452,-0.03008531709892548,-0.07006998177057788,4.38747426933081,4.269697449699962,715.0,200.0,-1515.0,2411.9,-216.6
2023-01-01 05:00:00,-0.4631905220550703,6.182084906716632,-0.03008531709892548,-0.0612494531745007,4.38747426933081,4.269697449699962,715.0,92.2,-1503.0,2588.2,-211.2
2023-01-01 06:00:00,-0.5172310776906963,6.2324480165505225,-0.03008531709892548,-0.0516782211333755,4.38747426933081,4.269697449699962,715.0,126.2,-1493.0,2606.0,-220.8
2023-01-01 07:00:00,-0.5486854224303084,6.306275286948016,-0.03008531709892548,-0.048236067246513414,4.38747426933081,4.269697449699962,715.0,103.3,-1503.0,2602.1,0.0
2023-01-01 08:00:00,-0.5587817873351,6.375024819828097,-0.03008531709892548,-0.06254327160909234,4.38747426933081,4.269697449699962,715.0,95.3,-1493.0,2634.1,86.1
2023-01-01 09:00:00,-0.6113530011811417,6.429719478039138,-0.03008531709892548,-0.07649612645599646,4.38747426933081,4.269697449699962,715.0,27.6,-1488.0,2790.6,114.0
2023-01-01 10:00:00,-0.6224168797089566,6.410174881966167,-0.03008531709892548,-0.07525122724525168,4.38747426933081,4.269697449699962,715.0,82.3,-1488.0,2704.9,360.9
2023-01-01 11:00:00,-0.6252781465566546,6.336825731146441,-0.03008531709892548,-0.06685648431946944,4.38747426933081,4.269697449699962,715.0,200.0,-1488.0,2616.3,580.5
2023-01-01 12:00:00,-0.5937745883977801,6.267200548541362,-0.03008531709892548,-0.046343844578666804,4.38747426933081,4.269697449699962,715.0,200.0,-1478.0,2571.5,742.8
2023-01-01 13:00:00,-0.5853103466670007,6.244166900663736,-0.03008531709892548,-0.044450349835281955,4.38747426933081,4.269697449699962,715.0,200.0,-1478.0,2426.6,992.0
2023-01-01 14:00:00,-0.3375190853332706,6.295266001439646,-0.03008531709892548,-0.039434135069171816,4.38747426933081,4.269697449699962,715.0,200.0,-1515.0,2858.0,673.5
2023-01-01 15:00:00,-0.4353826732538666,6.368187186350492,-0.03008531709892548,-0.021671427107605723,4.38747426933081,4.269697449699962,715.0,0.0,-1515.0,3365.4,518.6
2023-01-01 16:00:00,-0.38681482812237444,6.489204931325317,-0.03008531709892548,-0.02859283991001682,4.38747426933081,4.269697449699962,715.0,0.0,-1515.0,5671.3,-1744.1
