timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_fi,netexch_no4,netexch_se2
2024-01-01 00:00:00,-0.05190466351000822,4.23410650459726,0.10093722850912634,-0.004523809064173712,4.275804636935792,3.4094961844768505,-1260.0,461.2,42.7
2024-01-01 01:00:00,-0.04905547677107602,4.1588830833596715,0.10093722850912634,-0.0015733853967070388,4.275804636935792,3.4094961844768505,-1259.6,416.7,110.3
2024-01-01 02:00:00,-0.06535268390496807,4.174387269895637,0.10093722850912634,0.000719657375569227,4.275804636935792,3.4094961844768505,-1086.6,251.1,149.3
2024-01-01 03:00:00,-0.08168002302455069,4.219507705176107,0.10093722850912634,-0.0006104197777565545,4.275804636935792,3.4094961844768505,-733.3,-48.2,191.5
2024-01-01 04:00:00,-0.11359708903775179,4.23410650459726,0.10093722850912634,-0.011216906622891543,4.275804636935792,3.4094961844768505,-973.5,-292.6,707.6
2024-01-01 05:00:00,-0.20713645167254047,4.204692619390966,0.10093722850912634,-0.02741008813510959,4.275804636935792,3.4094961844768505,-1093.1,-257.4,992.0
2024-01-01 06:00:00,-0.22992127928436812,4.189654742026425,0.10093722850912634,-0.045852861970549164,4.275804636935792,3.4094961844768505,-1067.6,-211.0,816.2
2024-01-01 07:00:00,-0.2611521934808776,4.174387269895637,0.10093722850912634,-0.04669940456564259,4.275804636935792,3.4094961844768505,-995.5,0.0,464.0
2024-01-01 08:00:00,-0.3033775221083461,4.189654742026425,0.10093722850912634,-0.04923234831629042,4.275804636935792,3.4094961844768505,-1250.0,154.2,475.8
2024-01-01 09:00:00,-0.2502464519710337,4.189654742026425,0.10093722850912634,-0.04272478576113503,4.275804636935792,3.4094961844768505,-1250.0,485.0,-25.3
2024-01-01 10:00:00,-0.1611545115630415,4.174387269895637,0.10093722850912634,-0.03615644087785341,4.275804636935792,3.4094961844768505,-1250.0,500.0,-472.0
2024-01-01 11:00:00,-0.13498842060484417,4.174387269895637,0.10093722850912634,-0.026659148734435867,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1004.8
2024-01-01 12:00:00,-0.1290710580457075,4.204692619390966,0.10093722850912634,-0.021316722662772847,4.275804636935792,3.4094961844768505,-1250.0,500.0,-879.8
2024-01-01 13:00:00,-0.11485559299037362,4.30406509320417,0.10093722850912634,-0.01092937649479353,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1200.8
2024-01-01 14:00:00,-0.11974865007410429,4.382026634673881,0.10093722850912634,-0.004276959948645853,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1419.7
2024-01-01 15:00:00,-0.07133572241506503,4.454347296253507,0.10093722850912634,0.0005822511026325472,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1590.4
2024-01-01 16:00:00,0.015515865325292921,4.51085950651685,0.10093722850912634,0.0028753606848175295,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1705.7
2024-01-01 17:00:00,0.057663456129469104,4.804021044733257,0.10093722850912634,0.00613646614820329,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1719.3
2024-01-01 18:00:00,0.0466553969359671,4.875197323201151,0.10093722850912634,0.006861428950739601,4.275804636935792,3.4094961844768505,-1250.0,500.0,-1718.0
