timestamp,price_ds,wind_log,hydro_log_ds,consump_log_ds,oil_log,gas_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2016-01-01 00:00:00,-0.06840532271559452,5.54907608489522,-0.0015004287079314338,0.005743426570565369,3.602095324029045,2.679307732236556,-573.9,-225.0,0.0,2485.2
2016-01-01 01:00:00,-0.05462336447642446,5.484796933490655,-0.0015004287079314338,0.00022187931557127172,3.601904440099529,2.679307732236556,-548.7,-247.0,0.0,2436.3
2016-01-01 02:00:00,-0.03407501298803561,5.402677381872279,-0.0015004287079314338,-0.008875381624306122,3.6025042383671906,2.679307732236556,-510.7,-232.0,0.0,2344.4
2016-01-01 03:00:00,-0.05115604137162011,5.303304908059076,-0.0015004287079314338,-0.029701876510355163,3.602013521092274,2.679307732236556,-439.5,-214.0,0.0,2222.0
2016-01-01 04:00:00,-0.08345156600169279,5.214935757608986,-0.0015004287079314338,-0.0489471066517293,3.600539922790413,2.679307732236556,-280.1,-195.0,0.0,2034.7
2016-01-01 05:00:00,-0.13591136153847527,5.147494476813453,-0.0015004287079314338,-0.09104903327343195,3.5994743052462375,2.679307732236556,-276.8,-198.0,0.0,1983.4
2016-01-01 06:00:00,-0.2514876188339388,5.075173815233827,-0.0015004287079314338,-0.1861970823895982,3.598626465136374,2.679307732236556,-296.4,-183.0,0.0,2070.8
2016-01-01 07:00:00,-0.5826633938270724,5.003946305945459,-0.0015004287079314338,-0.26097658041480276,3.6007310673372315,2.679307732236556,-316.9,-207.0,0.0,2194.6
2016-01-01 08:00:00,-0.5826633938270724,4.948759890378168,-0.0015004287079314338,-0.308066819448241,3.6021225901876543,2.679307732236556,-352.8,-337.0,0.0,2418.1
2016-01-01 09:00:00,-0.5826633938270724,4.927253685157205,-0.0015004287079314338,-0.29065993484107544,3.6024224688753423,2.679307732236556,-426.2,-422.0,0.0,2627.3
2016-01-01 10:00:00,-0.5708130636064395,4.890349128221754,-0.0015004287079314338,-0.262645923691033,3.6026950078501025,2.679307732236556,-532.1,-544.0,0.0,2959.9
2016-01-01 11:00:00,-0.4815047375586272,4.820281565605037,-0.0015004287079314338,-0.2255622693413084,3.6032943322659934,2.679307732236556,-636.0,-615.0,0.0,3217.2
2016-01-01 12:00:00,-0.4430260609838439,4.8283137373023015,-0.0015004287079314338,-0.20049543852191398,3.598352814914378,2.679307732236556,-694.2,-615.0,0.0,3314.5
2016-01-01 13:00:00,-0.37925326160198747,4.859812404361672,-0.0015004287079314338,-0.17133524677721557,3.5911563655853214,2.679307732236556,-690.0,-601.0,-200.0,3520.6
2016-01-01 14:00:00,-0.32291003809915875,4.882801922586371,-0.0015004287079314338,-0.1539735903661068,3.589141988326131,2.679307732236556,-720.2,-615.0,-400.0,3803.3
2016-01-01 15:00:00,-0.33206625297919956,4.90527477843843,-0.0015004287079314338,-0.1319981143419664,3.5965996779946403,2.679307732236556,-1158.8,-545.0,-600.0,4455.6
2016-01-01 16:00:00,-0.5181975652893995,4.990432586778736,-0.0015004287079314338,-0.10716104319805453,3.6010859531632673,2.679307732236556,-1300.0,-615.0,-600.0,4761.0
2016-01-01 17:00:00,-0.5826633938270724,5.093750200806762,-0.0015004287079314338,-0.10908539217645696,3.6282798319850067,2.679307732236556,-1300.0,-615.0,-600.0,4771.8
2016-01-01 18:00:00,-0.4977450360672213,5.262690188904886,-0.0015004287079314338,-0.09985624716670038,3.6241809201749997,2.679307732236556,-1300.0,-615.0,-600.0,4701.2
2016-01-01 19:00:00,-0.307467649939841,5.438079308923196,-0.0015004287079314338,-0.07739575217519779,3.624315633511037,2.679307732236556,-1300.0,-615.0,-600.0,4587.2
2016-01-01 20:00:00,-0.16207750073528615,5.616771097666572,-0.0015004287079314338,-0.055103723505730784,3.6244503287018364,2.679307732236556,-1232.8,-615.0,-600.0,4366.0
2016-01-01 21:00:00,-0.09512874990602826,5.820082930352362,-0.0015004287079314338,-0.03738526458790581,3.624585005752284,2.679307732236556,-995.2,-537.0,-600.0,3871.4
2016-01-01 22:00:00,-0.08193887484244788,5.988961416889864,-0.0015004287079314338,-0.03048207713896378,3.624719664667267,2.679307732236556,-604.0,-615.0,-400.0,3175.9
2016-01-01 23:00:00,-0.05192337015076509,6.0867747269123065,-0.0015004287079314338,-0.022855213182021217,3.6248543054516675,2.679307732236556,-500.8,-615.0,-200.0,2695.4
2016-01-02 00:00:00,-0.2462319202493921,6.16541785423142,-0.0015004287079314338,-0.14977352095127472,3.6249889281103673,2.679307732236556,-405.1,-615.0,0.0,2241.1
2016-01-02 01:00:00,-0.22265230460762542,6.259581464064923,-0.0015004287079314338,-0.14515108980578706,3.6251235326482467,2.679307732236556,-265.3,-525.0,0.0,1897.0
2016-01-02 02:00:00,-0.2351880022898043,6.424869023905388,-0.0015004287079314338,-0.1389697304560613,3.625258119070183,2.679307732236556,210.1,0.0,0.0,805.5
2016-01-02 03:00:00,-0.33055613947194873,6.541029999189903,-0.0015004287079314338,-0.1293802395583361,3.625392687381052,2.679307732236556,1065.7,499.7,0.0,-618.0
2016-01-02 04:00:00,-0.3635741460080788,6.647688373563329,-0.0015004287079314338,-0.11747415636606995,3.6255272375857266,2.679307732236556,1124.2,275.2,0.0,-497.2
2016-01-02 05:00:00,-0.3811599701282953,6.731018100482083,-0.0015004287079314338,-0.10735185931217206,3.6256617696890796,2.679307732236556,1172.4,225.5,0.0,-510.9
2016-01-02 06:00:00,-0.36135936009378344,6.805722553416985,-0.0015004287079314338,-0.09748804042101344,3.62579628369598,2.679307732236556,1183.6,150.3,0.0,-406.7
2016-01-02 07:00:00,-0.5485653589103405,6.855408798609928,-0.0015004287079314338,-0.07922951891909857,3.625930779611296,2.679307732236556,579.5,99.6,0.0,347.5
2016-01-02 08:00:00,-0.5489058159660503,6.906754778648554,-0.0015004287079314338,-0.09975807717315632,3.6260652574398935,2.679307732236556,-601.4,0.0,0.0,1733.7
2016-01-02 09:00:00,-0.5725808614364394,6.927557906278317,-0.0015004287079314338,-0.08943249841967571,3.626199717186636,2.679307732236556,-100.3,0.0,-200.0,1524.9
2016-01-02 10:00:00,-0.5202121100387038,6.93828448401696,-0.0015004287079314338,-0.07239843859201045,3.6263341588563858,2.679307732236556,-147.5,0.0,-400.0,1902.5
2016-01-02 11:00:00,-0.48456847778319734,6.946013991099227,-0.0015004287079314338,-0.05429825923704534,3.6264685824540024,2.679307732236556,-146.2,0.0,-600.0,2135.4
2016-01-02 12:00:00,-0.4747404935988895,6.959398512133975,-0.0015004287079314338,-0.04431923478771438,3.6266029879843438,2.679307732236556,-128.2,0.0,-600.0,2119.1
2016-01-02 13:00:00,-0.43666987216187136,6.956545443151569,-0.0015004287079314338,-0.023534618317377465,3.626737375452267,2.679307732236556,-101.2,0.0,-600.0,2086.5
2016-01-02 14:00:00,-0.40939238792151755,6.962243464266207,-0.0015004287079314338,-0.02496986102073251,3.626871744862625,2.679307732236556,-92.5,0.0,-600.0,2120.3
2016-01-02 15:00:00,-0.4466245084815723,6.954638864880987,-0.0015004287079314338,-0.009125582701402735,3.62700609622027,2.679307732236556,-120.2,0.0,-600.0,2244.1
2016-01-02 16:00:00,-0.5826633938270724,6.943122422819428,-0.0015004287079314338,-0.003791487884718947,3.6271404295300527,2.679307732236556,-262.5,0.0,-600.0,2554.7
2016-01-02 17:00:00,-0.5826633938270724,6.951772164398911,-0.0015004287079314338,-0.012059839374884973,3.627274744796821,2.679307732236556,-411.0,0.0,-600.0,2775.1
2016-01-02 18:00:00,-0.5826633938270724,6.957497370876951,-0.0015004287079314338,-0.0248986157361486,3.627409042025421,2.679307732236556,-382.4,0.0,-600.0,2694.9
2016-01-02 19:00:00,-0.44488532626875577,6.952728644624869,-0.0015004287079314338,-0.028335489001237946,3.627543321220698,2.679307732236556,-250.1,0.0,-600.0,2461.6
2016-01-02 20:00:00,-0.35499334103312075,6.940222469119639,-0.0015004287079314338,-0.026603851188083283,3.6276775823874923,2.679307732236556,-124.8,0.0,-600.0,2245.0
2016-01-02 21:00:00,-0.3262297990807119,6.925595197110468,-0.0015004287079314338,-0.02430655876634802,3.6278118255306464,2.679307732236556,575.2,0.0,-600.0,1440.4
2016-01-02 22:00:00,-0.2836963845156557,6.900730664045173,-0.0015004287079314338,-0.02619852443555004,3.6279460506549976,2.679307732236556,75.7,0.0,-400.0,1643.3
2016-01-02 23:00:00,-0.2571085669417359,6.878326468291325,-0.0015004287079314338,-0.03277996029789776,3.6280802577653826,2.679307732236556,707.9,0.0,-200.0,722.8
2016-01-03 00:00:00,-0.20989713181321612,6.8501261661455,-0.0015004287079314338,-0.034106635189987244,3.6282144468666364,2.679307732236556,1388.4,75.2,0.0,-227.0
2016-01-03 01:00:00,-0.16702403784522524,6.828712071641684,-0.0015004287079314338,-0.04165995883227058,3.628348617963591,2.679307732236556,1418.6,75.2,0.0,-296.2
2016-01-03 02:00:00,-0.1263873248678724,6.813444599510896,-0.0015004287079314338,-0.04274339690914353,3.628482771061077,2.679307732236556,1458.6,75.2,0.0,-331.3
2016-01-03 03:00:00,-0.0989865714427638,6.782192056006791,-0.0015004287079314338,-0.03241503757642583,3.628616906163924,2.679307732236556,1472.9,75.2,0.0,-314.0
2016-01-03 04:00:00,-0.09456870095110181,6.732210706467206,-0.0015004287079314338,-0.0265693089283765,3.6287510232769584,2.679307732236556,1475.5,75.2,0.0,-258.6
2016-01-03 05:00:00,-0.09023823498964534,6.694562058521095,-0.0015004287079314338,-0.02135574604548829,3.6288851224050043,2.679307732236556,1531.3,75.2,0.0,-241.5
2016-01-03 06:00:00,-0.14706563592044608,6.655440350367647,-0.0015004287079314338,-0.00789047054888048,3.629019203552885,2.679307732236556,1422.8,75.2,0.0,-19.6
2016-01-03 07:00:00,-0.36189870866044727,6.612041034833092,-0.0015004287079314338,0.012773240566820832,3.6291532667254223,2.679307732236556,1323.9,75.2,0.0,234.9
2016-01-03 08:00:00,-0.4548231054441172,6.568077911411976,-0.0015004287079314338,0.0253178056026524,3.6292873119274343,2.679307732236556,1214.7,75.2,0.0,476.8
2016-01-03 09:00:00,-0.45235010449019164,6.559615237493242,-0.0015004287079314338,0.01602947028267998,3.629421339163738,2.679307732236556,1105.1,75.2,-200.0,898.6
2016-01-03 10:00:00,-0.38990195541221917,6.556778356158042,-0.0015004287079314338,0.01608700672587915,3.629555348439149,2.679307732236556,436.7,0.0,-400.0,1933.1
2016-01-03 11:00:00,-0.3502688837216428,6.570882962339584,-0.0015004287079314338,0.01865885979489157,3.6296893397584804,2.679307732236556,-203.0,0.0,-600.0,2812.9
2016-01-03 12:00:00,-0.3228640985653928,6.579251212010101,-0.0015004287079314338,0.028827254552492576,3.6298233131265434,2.679307732236556,-209.8,0.0,-600.0,2823.1
2016-01-03 13:00:00,-0.32229837330147904,6.565264970035361,-0.0015004287079314338,0.03819156324954065,3.6299572685481474,2.679307732236556,335.7,0.0,-600.0,2279.4
2016-01-03 14:00:00,-0.30380472095772904,6.53813982376767,-0.0015004287079314338,0.05203346054535274,3.6300912060280996,2.679307732236556,387.6,0.0,-600.0,2251.5
2016-01-03 15:00:00,-0.3674916749781083,6.493753839851686,-0.0015004287079314338,0.05482311056755762,3.630225125571206,2.679307732236556,937.4,75.2,-600.0,1742.8
