timestamp,price_ds,wind_log,consump_log_ds,north_wind_log,netexch_dk2,netexch_ger,netexch_pl,netexch_se3
2024-02-14 12:00:00,-0.04584745159554515,5.198497031265826,0.0010901758374775028,7.026426808699636,-1161.7,0.0,600.0,3941.4
2024-02-14 13:00:00,-0.046081366073645214,5.14166355650266,0.013167955129617326,6.988413181999592,-1261.0,0.0,469.6,4169.7
2024-02-14 14:00:00,-0.01389795706182273,5.111987788356544,0.004355304468024457,7.005789019253503,-1261.0,0.0,-65.6,4679.0
2024-02-14 15:00:00,-0.001395742504288755,5.10594547390058,0.0069037451989562015,7.111512116496157,-717.5,0.0,-600.0,4679.0
2024-02-14 16:00:00,-0.028713236531742403,5.147494476813453,0.0051929849599279265,7.252053951852814,-727.8,0.0,-600.0,4679.0
2024-02-14 17:00:00,-0.0880129654542614,5.247024072160486,-0.011112447039064222,7.363913501405819,-621.0,0.0,-600.0,4679.0
2024-02-14 18:00:00,-0.04522155522726212,5.293304824724492,-0.017626514442763863,7.447751280047908,-674.5,0.0,-600.0,4679.0
2024-02-14 19:00:00,0.013330505003007254,5.288267030694535,-0.012373885250996253,7.507690077819904,-771.4,0.0,-600.0,4679.0
2024-02-14 20:00:00,0.031116328209034982,5.2574953720277815,-0.02128460636181373,7.538494999413465,-876.3,0.0,-600.0,4679.0
2024-02-14 21:00:00,0.0651864123752981,5.19295685089021,-0.016133630697689583,7.543802867501509,-1000.4,0.0,-600.0,4679.0
2024-02-14 22:00:00,0.10032100871829552,5.117993812416755,-0.015765267952914996,7.5352967024440884,-1182.0,0.0,-600.0,4736.0
2024-02-14 23:00:00,0.14653960910961672,5.0238805208462765,-0.027381691376540118,7.523481312573497,-1261.0,-19.1,-600.0,4736.0
2024-02-15 00:00:00,0.12610492642405813,5.030437921392435,-0.035189306433483836,7.681099001536359,-1261.0,-24.1,-600.0,4736.0
2024-02-15 01:00:00,0.14789851922968822,4.983606621708336,-0.034711872540921895,7.624130585661289,-1300.0,-92.1,-600.0,4800.0
2024-02-15 02:00:00,0.1578740251541575,4.969813299576001,-0.040348362048215236,7.557472901614746,-1300.0,-106.2,-600.0,4800.0
2024-02-15 03:00:00,0.1638958436133091,4.976733742420574,-0.0430842686892019,7.496652438168283,-1300.0,-106.2,-600.0,4800.0
2024-02-15 04:00:00,0.17065482148942657,5.030437921392435,-0.044883186310532786,7.426549072397305,-1300.0,-98.6,-600.0,4800.0
2024-02-15 05:00:00,0.16623686877942134,5.099866427824199,-0.04559289190582927,7.349230824613334,-1240.8,-13.2,-600.0,4715.0
2024-02-15 06:00:00,0.061799346076242045,5.14166355650266,-0.041126059832400585,7.266827347520591,-944.1,0.0,-600.0,4658.0
2024-02-15 07:00:00,-0.061612125877752,5.198497031265826,-0.040636787989290823,7.164720378771857,-699.6,0.0,-600.0,4658.0
2024-02-15 08:00:00,-0.10750897322245923,5.204006687076795,-0.04228470785582772,7.071573364211532,-661.4,0.0,-600.0,4658.0
2024-02-15 09:00:00,-0.07886871733705281,5.159055299214529,-0.04261697118565877,6.939253946041508,-703.2,0.0,-600.0,4679.0
2024-02-15 10:00:00,-0.017850505159616503,5.10594547390058,-0.005635605328571103,6.727431724850855,-696.9,0.0,-600.0,4679.0
2024-02-15 11:00:00,-0.003670660011604987,5.081404364984463,-0.027600672701078466,6.525029657843462,-729.4,0.0,-600.0,4679.0
2024-02-15 12:00:00,0.017408852483513648,5.081404364984463,-0.0029047019765133797,6.371611847231857,-784.0,0.0,-600.0,4679.0
2024-02-15 13:00:00,0.024867837186032915,5.147494476813453,0.01852658644039451,6.214608098422191,-825.5,0.0,-600.0,4679.0
2024-02-15 14:00:00,0.041415634734645046,5.278114659230517,-0.009937428763290512,6.118097198041348,-846.4,0.0,-600.0,4679.0
2024-02-15 15:00:00,0.05022119442231787,5.4638318050256105,-0.0037420757825721296,6.126869184114185,-869.8,0.0,-600.0,4679.0
2024-02-15 16:00:00,0.008622934625464929,5.648974238161206,-0.0262677326562617,6.285998094508865,-884.6,0.0,-600.0,4679.0
2024-02-15 17:00:00,-0.0024091499587504117,5.814130531825066,-0.0378635638617304,6.47543271670409,-883.1,0.0,-600.0,4679.0
2024-02-15 18:00:00,-0.016806115974499214,5.948034989180646,-0.04117592340733012,6.608000625296087,-978.3,0.0,-600.0,4679.0
2024-02-15 19:00:00,-0.01582264948155565,6.045005314036012,-0.054498533032161234,6.7661917146603505,-1055.6,0.0,-600.0,4679.0
2024-02-15 20:00:00,0.004018715714039445,6.115892125483034,-0.06380468661269845,6.897704943128636,-1225.8,0.0,-600.0,4679.0
2024-02-15 21:00:00,-0.010476488059272704,6.173786103901937,-0.06602614379375638,7.01571242048723,-1261.0,-111.7,-600.0,4679.0
2024-02-15 22:00:00,0.04973060798869522,6.210600077024653,-0.07208073499645096,7.165493475060845,-1261.0,-295.4,-600.0,4736.0
2024-02-15 23:00:00,0.08283718715806021,6.236369590203704,-0.08128383062530276,7.305860032684009,-1261.0,-426.6,-600.0,4736.0
2024-02-16 00:00:00,0.046994871500954716,6.161207321695077,-0.0840555772242162,7.349873704738337,-1261.0,-497.4,-600.0,4736.0
2024-02-16 01:00:00,-0.06939940595333205,6.269096283706261,-0.08218007253491688,7.438971592395862,-1300.0,-615.0,-600.0,4798.5
2024-02-16 02:00:00,-0.07104664061357813,6.411818267709897,-0.09107792661953873,7.549082710812286,-1300.0,-615.0,-600.0,4699.6
2024-02-16 03:00:00,-0.08592420404300949,6.568077911411976,-0.10336385618624178,7.661997558901893,-1300.0,-615.0,-600.0,4594.5
2024-02-16 04:00:00,-0.10018392878596494,6.670766320845874,-0.11058937803171709,7.792348924113037,-1300.0,-615.0,-600.0,4531.7
2024-02-16 05:00:00,-0.13207378122082325,6.752270376141742,-0.10537082081405824,7.906547232368036,-1248.0,-615.0,-600.0,4514.1
2024-02-16 06:00:00,-0.22488334187142556,6.833031732786201,-0.09275417810067665,7.987524479848767,-1159.2,-615.0,-600.0,4614.2
2024-02-16 07:00:00,-0.16622737345581662,6.887552571664617,-0.08736727967390578,8.035602692918582,-1105.6,-526.0,-600.0,4658.0
