zone,start_year,end_year,type,variable,value,se,pval,stars,converged
SE1,2015,2015,fit,N,8736,,,,1
SE1,2015,2015,fit,ll,14697.03129303643,,,,1
SE1,2015,2015,fit,AIC,-29346.06258607285,,,,1
SE1,2015,2015,fit,BIC,-29176.25760132122,,,,1
SE1,2015,2015,lbq_std,L24,323.1235597103417,,3.59414720064e-54,***,1
SE1,2015,2015,lbq_sq,L24,135.2235607492274,,1.74322489693e-17,***,1
SE1,2015,2015,coef,_cons,.6809044194287537,.3869557388089744,.0784681532119735,*,1
SE1,2015,2015,coef,wind_log,.0029688271473021,.0032117778059983,.3553008232288866,,1
SE1,2015,2015,coef,hydro_log_ds,.1908967585032621,.162033698796896,.2387447912522829,,1
SE1,2015,2015,coef,consump_log_ds,.176260174469044,.0315549107872573,2.32594854488e-08,***,1
SE1,2015,2015,coef,oil_log,-.0203148094572152,.060499533622806,.7370333319467623,,1
SE1,2015,2015,coef,gas_log,-.1897086453251441,.1321447858914044,.1511127674997985,,1
SE1,2015,2015,coef,netexch_fi,.0000142127489144,2.50584117264e-06,1.41265728004e-08,***,1
SE1,2015,2015,coef,netexch_no4,.0000453209098767,4.73618164594e-06,0,***,1
SE1,2015,2015,coef,netexch_se2,9.97167844695e-06,2.04210773566e-06,1.04466643180e-06,***,1
SE1,2015,2015,coef,ar_L1,.7906120318974724,2.336265562385883,.7350553994192413,,1
SE1,2015,2015,coef,ar_L2,.2530307039832052,2.68241260508664,.9248473977788663,,1
SE1,2015,2015,coef,ar_L3,-.0828881972383856,.4127343153240527,.8408338445813968,,1
SE1,2015,2015,coef,ma_L1,.3790144680956015,2.34741052994982,.8717305886350206,,1
SE1,2015,2015,var_coef,omega,2.696419238644325,1.51528293322884,.0751607156304626,*,1
SE1,2015,2015,var_coef,arch1,.3193101651300065,.0398810121250886,1.11022302463e-15,***,1
SE1,2015,2015,var_coef,garch1,.521115636507665,.0529411652556597,0,***,1
SE1,2015,2015,var_coef,het_wind_log,-.0983048369952849,.0455953961221786,.0310816735791606,**,1
SE1,2015,2015,var_coef,het_hydro_log_ds,1.145866537015778,.4978580727500503,.0213581486744365,**,1
SE1,2015,2015,var_coef,het_consump_log_ds,1.154368448613334,.9365577445757147,.2177380411558294,,1
SE1,2015,2015,var_coef,het_oil_log,2.142640665012464,.4790892968822554,7.73755077588e-06,***,1
SE1,2015,2015,var_coef,het_gas_log,-5.962154782592066,.659386431190718,0,***,1
SE1,2015,2015,var_coef,het_netexch_fi,.0005118768089365,.0001200190344508,.0000199934826435,***,1
SE1,2015,2015,var_coef,het_netexch_no4,.0001102414416967,.0001915625932489,.5649631816473204,,1
SE1,2015,2015,var_coef,het_netexch_se2,.0003346663273295,.0000700033256475,1.74668144703e-06,***,1
SE1,2015,2015,var_coef,persistence,.8404258016376716,,,,1
SE1,2016,2016,fit,N,8760,,,,1
SE1,2016,2016,fit,ll,16150.28212196548,,,,1
SE1,2016,2016,fit,AIC,-32252.56424393095,,,,1
SE1,2016,2016,fit,BIC,-32082.69341551662,,,,1
SE1,2016,2016,lbq_std,L24,298.0019937572313,,4.23325526406e-49,***,1
SE1,2016,2016,lbq_sq,L24,126.1792621408318,,7.59327158650e-16,***,1
SE1,2016,2016,coef,_cons,-.0734354944671632,.1637489289537139,.6538183847674044,,1
SE1,2016,2016,coef,wind_log,-.0049113174532422,.0023196373740943,.034236250918551,**,1
SE1,2016,2016,coef,hydro_log_ds,-.0716462645419221,.0705400447051415,.3097807690001895,,1
SE1,2016,2016,coef,consump_log_ds,.1451127850663261,.0298298230201564,1.14637439630e-06,***,1
SE1,2016,2016,coef,oil_log,.025626851767522,.0466171950972892,.5825048550293677,,1
SE1,2016,2016,coef,gas_log,.0041028009907387,.0502580565220267,.9349372127138666,,1
SE1,2016,2016,coef,netexch_fi,.0000120663932273,2.03251011669e-06,2.90824453408e-09,***,1
SE1,2016,2016,coef,netexch_no4,.0000256845146472,4.67975867544e-06,4.05528415293e-08,***,1
SE1,2016,2016,coef,netexch_se2,1.74433860005e-06,1.76542907820e-06,.3231263862255824,,1
SE1,2016,2016,coef,ar_L1,1.989593329339288,.055132578857729,0,***,1
SE1,2016,2016,coef,ar_L2,-1.244572745109692,.0595643582867764,0,***,1
SE1,2016,2016,coef,ar_L3,.2469347107111014,.0116271080184723,0,***,1
SE1,2016,2016,coef,ma_L1,-.8260508188921759,.0593131392103234,0,***,1
SE1,2016,2016,var_coef,omega,-9.823845112284507,.9231582059080821,0,***,1
SE1,2016,2016,var_coef,arch1,.4530429856097372,.035460066185332,0,***,1
SE1,2016,2016,var_coef,garch1,.1881036782833233,.0300849456589775,4.04144051558e-10,***,1
SE1,2016,2016,var_coef,het_wind_log,.0184642923502475,.0328397677436143,.5739429417608051,,1
SE1,2016,2016,var_coef,het_hydro_log_ds,-.3461171197146715,.6026680703897392,.5657593678628827,,1
SE1,2016,2016,var_coef,het_consump_log_ds,1.519893855645729,.8320686004757238,.0677531795746484,*,1
SE1,2016,2016,var_coef,het_oil_log,-.2254878737147289,.2934868828578663,.442305126142893,,1
SE1,2016,2016,var_coef,het_gas_log,1.216707584776507,.2660384976725899,4.79811445597e-06,***,1
SE1,2016,2016,var_coef,het_netexch_fi,-.0000518118247091,.0000686508036597,.4504197121396052,,1
SE1,2016,2016,var_coef,het_netexch_no4,-.0008062074496508,.000181001569368,8.42277003499e-06,***,1
SE1,2016,2016,var_coef,het_netexch_se2,-.0004123116869628,.0000716952598076,8.87738793587e-09,***,1
SE1,2016,2016,var_coef,persistence,.6411466638930604,,,,1
SE1,2017,2017,fit,N,8736,,,,1
SE1,2017,2017,fit,ll,15822.30867364506,,,,1
SE1,2017,2017,fit,AIC,-31596.61734729011,,,,1
SE1,2017,2017,fit,BIC,-31426.81236253848,,,,1
SE1,2017,2017,lbq_std,L24,414.4255832720011,,8.15869999409e-73,***,1
SE1,2017,2017,lbq_sq,L24,262.8768643947364,,4.56497495998e-42,***,1
SE1,2017,2017,coef,_cons,.7339216509970354,.328976499060595,.0256861467983036,**,1
SE1,2017,2017,coef,wind_log,-.0042225755704526,.0025033578913055,.0916486173193558,*,1
SE1,2017,2017,coef,hydro_log_ds,-.0056345153953727,.0497911727053393,.9099013779784402,,1
SE1,2017,2017,coef,consump_log_ds,.0151816869410683,.0204209244613316,.4572166725195161,,1
SE1,2017,2017,coef,oil_log,-.137502085266554,.1099660235490643,.2111515739753269,,1
SE1,2017,2017,coef,gas_log,-.0523246213658764,.0981082165843677,.5938011698520271,,1
SE1,2017,2017,coef,netexch_fi,.00001652353083,2.88857750828e-06,1.06335933392e-08,***,1
SE1,2017,2017,coef,netexch_no4,.0000236469138482,7.31543508680e-06,.001227256440685,***,1
SE1,2017,2017,coef,netexch_se2,1.81703538694e-06,2.67883154583e-06,.4975852968931185,,1
