timestamp,price_ds,wind_log,consump_log_ds,occurrence,zone,is_se2,post_fbmc,se2_post,wind_se2,wind_post_fbmc,wind_se2_post_fbmc
2025-10-16 07:00:00,-0.1130787440697194,7.634820677745543,0.015819389970464393,0,SE1,0,1,0,0.0,7.634820677745543,0.0
2025-10-16 07:00:00,-0.1693013166619295,7.88570539124302,0.003842802324236949,0,SE2,1,1,1,7.88570539124302,7.88570539124302,7.88570539124302
2025-10-16 08:00:00,-0.13710485591394406,7.624130585661289,0.015155904948491283,0,SE1,0,1,0,0.0,7.624130585661289,0.0
2025-10-16 08:00:00,-0.20534475974804156,7.908754738783246,0.014651263579617435,0,SE2,1,1,1,7.908754738783246,7.908754738783246,7.908754738783246
2025-10-16 09:00:00,-0.1334774623241044,7.540090320145325,0.008057052921616403,0,SE1,0,1,0,0.0,7.540090320145325,0.0
2025-10-16 09:00:00,-0.1893899263179728,7.891704659330107,0.0038186154069910216,0,SE2,1,1,1,7.891704659330107,7.891704659330107,7.891704659330107
2025-10-16 10:00:00,-0.11307358853125038,7.4377951216719325,0.006568863383389356,0,SE1,0,1,0,0.0,7.4377951216719325,0.0
2025-10-16 10:00:00,-0.1678671269793215,7.993619994827744,-0.003721570777046601,0,SE2,1,1,1,7.993619994827744,7.993619994827744,7.993619994827744
2025-10-16 11:00:00,-0.11813110426580753,7.356918242356021,0.021911444748813125,0,SE1,0,1,0,0.0,7.356918242356021,0.0
2025-10-16 11:00:00,-0.17509167996687047,8.045588280803528,-0.012957824803720541,0,SE2,1,1,1,8.045588280803528,8.045588280803528,8.045588280803528
2025-10-16 12:00:00,-0.1079516767240154,7.430707082545968,0.0007973382435659815,0,SE1,0,1,0,0.0,7.430707082545968,0.0
2025-10-16 12:00:00,-0.14572301378498143,8.130942302231878,0.0032444596341685283,0,SE2,1,1,1,8.130942302231878,8.130942302231878,8.130942302231878
2025-10-16 13:00:00,-0.11096693147790315,7.465082736399547,-0.022478339453237517,0,SE1,0,1,0,0.0,7.465082736399547,0.0
2025-10-16 13:00:00,-0.15095199071131749,8.057060681965766,-0.015531764147531213,0,SE2,1,1,1,8.057060681965766,8.057060681965766,8.057060681965766
2025-10-16 14:00:00,-0.09966051915394036,7.492203042618741,-0.010749012981476014,0,SE1,0,1,0,0.0,7.492203042618741,0.0
2025-10-16 14:00:00,-0.15375042629705948,8.014004994779459,-0.005582492463509503,0,SE2,1,1,1,8.014004994779459,8.014004994779459,8.014004994779459
2025-10-16 15:00:00,-0.08570243520166443,7.529943370601589,-0.0135346438299635,0,SE1,0,1,0,0.0,7.529943370601589,0.0
2025-10-16 15:00:00,-0.1302542011906418,8.011355109161286,-0.0065900545074981665,0,SE2,1,1,1,8.011355109161286,8.011355109161286,8.011355109161286
2025-10-16 16:00:00,-0.08107072725258035,7.507141079727608,-0.0006171868727973262,0,SE1,0,1,0,0.0,7.507141079727608,0.0
2025-10-16 16:00:00,-0.10624196239860062,8.037866234709618,0.0008917627136897366,0,SE2,1,1,1,8.037866234709618,8.037866234709618,8.037866234709618
2025-10-16 17:00:00,-0.05600980574186121,7.4673710669175595,0.014936735108596721,0,SE1,0,1,0,0.0,7.4673710669175595,0.0
2025-10-16 17:00:00,-0.10790287126471743,8.04237800517328,0.011709640445242364,0,SE2,1,1,1,8.04237800517328,8.04237800517328,8.04237800517328
2025-10-16 18:00:00,-0.04450604424989013,7.568379267836522,0.005376393551567382,0,SE1,0,1,0,0.0,7.568379267836522,0.0
2025-10-16 18:00:00,-0.1259265754311567,8.036573409707312,0.016201724470721324,0,SE2,1,1,1,8.036573409707312,8.036573409707312,8.036573409707312
