timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_fi,netexch_no4,netexch_se2
2025-06-24 02:00:00,SE1,1,4.605170185988092,-0.0856716550984844,4.605170185988092,0.0026500819958492627,131.5,-50.6,-411.2
2025-06-24 03:00:00,SE1,1,4.672828834461906,-0.08386871307320298,4.672828834461906,0.0024435435754970314,270.0,0.0,-539.4
2025-06-24 04:00:00,SE1,1,4.762173934797756,-0.08872833742770947,4.762173934797756,0.004498423756172265,270.0,0.0,-596.3
2025-06-24 05:00:00,SE1,1,5.030437921392435,-0.08453529794804471,5.030437921392435,0.0068596933703677365,-198.0,0.0,-133.6
2025-06-24 06:00:00,SE1,1,5.267858159063328,-0.09310485212122988,5.267858159063328,0.007600557727265311,-190.0,0.0,-159.9
2025-06-24 07:00:00,SE1,1,5.58724865840025,-0.10113506357139102,5.58724865840025,0.00845306591485162,-190.0,-111.2,-858.1
2025-06-24 08:00:00,SE1,1,5.652489180268651,-0.13342507012575666,5.652489180268651,0.01148415371504452,-190.0,0.0,-231.7
2025-06-24 09:00:00,SE1,1,5.683579767338681,-0.14717349242961575,5.683579767338681,0.015444295271901609,-190.0,0.0,-229.6
2025-06-24 10:00:00,SE1,1,5.638354669333745,-0.15103350903838741,5.638354669333745,0.003358215211651583,-190.0,0.0,-200.2
2025-06-24 11:00:00,SE1,1,5.697093486505405,-0.1294487489688354,5.697093486505405,0.01968656903305188,-190.0,0.0,-213.4
2025-06-24 12:00:00,SE1,1,5.3706380281276624,-0.12742356907380792,5.3706380281276624,0.007395673973266348,-190.0,0.0,-113.9
2025-06-24 13:00:00,SE1,1,5.488937726156687,-0.09715689926491411,5.488937726156687,0.010899087277193686,-190.0,-14.7,-169.2
2025-06-24 14:00:00,SE1,1,5.60947179518496,-0.12767781021636093,5.60947179518496,-0.0018420015899938136,-190.0,0.0,-178.0
2025-06-24 15:00:00,SE1,1,5.963579343618446,-0.1069732899890905,5.963579343618446,0.035960850582872794,-116.6,-92.8,-281.5
2025-06-24 16:00:00,SE1,1,5.820082930352362,-0.1387847242316811,5.820082930352362,0.013773847801391348,-198.0,0.0,-173.6
2025-06-24 17:00:00,SE1,1,6.371611847231857,-0.10159518478734242,6.371611847231857,0.022023528932354708,-61.4,-43.7,-536.8
2025-06-24 18:00:00,SE1,1,6.369900982828227,-0.11398112203374389,6.369900982828227,0.014530571819245885,-190.0,-10.8,-527.6
2025-06-24 19:00:00,SE1,1,6.450470422144176,-0.14006071346999338,6.450470422144176,0.026104470887942988,-190.0,-3.0,-586.6
2025-06-24 20:00:00,SE1,1,6.508769136971682,-0.14681297114465153,6.508769136971682,0.01786232754316952,-190.0,0.0,-360.4
2025-06-24 21:00:00,SE1,1,6.654152520183219,-0.10645485612911543,6.654152520183219,0.01688366588841106,-190.0,-50.0,-758.3
2025-06-24 22:00:00,SE1,1,6.532334292222349,-0.1028432975736866,6.532334292222349,0.020195477593913047,-190.0,0.0,-476.1
2025-06-24 23:00:00,SE1,1,6.45833828334479,-0.1044693766676188,6.45833828334479,0.012151369472553242,-190.0,-3.8,-487.7
2025-06-25 00:00:00,SE1,1,6.1092475827643655,-0.122699909584151,6.1092475827643655,0.00786576174422482,-190.0,0.0,-474.2
2025-06-25 01:00:00,SE1,1,6.07073772800249,-0.11472166851944365,6.07073772800249,0.010251028660402284,-190.0,0.0,-468.6
2025-06-25 02:00:00,SE1,1,6.222576268071369,-0.0920022146158761,6.222576268071369,0.00618644631737908,-190.0,-142.7,-396.5
2025-06-25 03:00:00,SE1,1,6.257667587882639,-0.09633996206919182,6.257667587882639,0.005747756131832205,-190.0,-145.6,-417.6
2025-06-25 04:00:00,SE1,1,6.26530121273771,-0.09922140292765214,6.26530121273771,0.005629994793190818,-190.0,-19.0,-505.2
2025-06-25 05:00:00,SE1,1,6.18826412308259,-0.20495952814932394,6.18826412308259,0.009260118919835136,-190.0,0.0,-331.9
2025-06-25 06:00:00,SE1,1,6.09807428216624,-0.1910783364873101,6.09807428216624,0.012039253773677316,-190.0,0.0,-297.5
2025-06-25 07:00:00,SE1,1,6.456769655572163,-0.1530785909380743,6.456769655572163,0.013701614750023516,-190.0,0.0,-584.0
2025-06-25 08:00:00,SE1,1,6.336825731146441,-0.15236609088223663,6.336825731146441,0.02048975918180229,-190.0,0.0,-598.3
2025-06-25 09:00:00,SE1,1,6.19644412779452,-0.13718612420905352,6.19644412779452,0.022484660973963955,-190.0,0.0,-472.8
2025-06-25 10:00:00,SE1,1,6.2166061010848646,-0.09322984375247945,6.2166061010848646,0.005585540590669069,-190.0,0.0,-575.0
2025-06-25 11:00:00,SE1,1,5.916202062607435,-0.09840818418501751,5.916202062607435,0.00948525234785702,-190.0,0.0,-521.2
2025-06-25 12:00:00,SE1,1,5.780743515792329,-0.06961412324262906,5.780743515792329,0.01471680151060717,-190.0,0.0,-460.6
2025-06-25 13:00:00,SE1,1,5.497168225293202,-0.06562916418983278,5.497168225293202,-0.0046443863240179795,270.0,0.0,-802.7
2025-06-25 14:00:00,SE1,1,4.736198448394496,-0.07057321318694143,4.736198448394496,0.019871255245943686,-190.0,0.0,-196.9
2025-06-25 15:00:00,SE1,1,4.219507705176107,-0.09975163198823278,4.219507705176107,0.02108351423722965,-190.0,0.0,-85.7
2025-06-25 16:00:00,SE1,1,3.8501476017100584,-0.16911974052095413,3.8501476017100584,0.0018849524489068514,-190.0,45.1,0.0
2025-06-25 17:00:00,SE1,1,3.713572066704308,-0.15696192661499353,3.713572066704308,0.016978733214268793,-190.0,44.9,0.0
2025-06-25 18:00:00,SE1,1,3.9889840465642745,-0.10291862105941618,3.9889840465642745,0.010267751082448484,-30.4,0.0,-353.3
2025-06-25 19:00:00,SE1,1,3.6635616461296463,-0.11421188106585412,3.6635616461296463,0.02421079999008313,270.0,0.0,-703.1
2025-06-25 20:00:00,SE1,1,3.6635616461296463,-0.11704803455821278,3.6635616461296463,0.01832550512388842,271.0,0.0,-667.1
2025-06-25 21:00:00,SE1,1,4.110873864173311,-0.0854676369355758,4.110873864173311,0.017620827268166828,270.0,0.0,-546.7
2025-06-25 22:00:00,SE1,1,4.770684624465665,-0.07263133612945527,4.770684624465665,0.006203177904168911,240.0,0.0,-571.4
2025-06-25 23:00:00,SE1,1,5.303304908059076,-0.06579070921461394,5.303304908059076,0.01641632087879419,270.0,0.0,-689.1
2025-06-26 00:00:00,SE1,1,5.638354669333745,-0.06850926967685211,5.638354669333745,0.01006953415628864,270.0,-188.0,-541.7
2025-06-26 01:00:00,SE1,1,5.883322388488279,-0.04255734289002522,5.883322388488279,0.012289610970085185,270.0,-260.5,-532.3
2025-06-26 02:00:00,SE1,1,6.07993319509559,-0.05694399057247512,6.07993319509559,0.006657583836183534,68.6,-276.0,-444.8
2025-06-26 03:00:00,SE1,1,6.061456918928017,-0.0461640374029928,6.061456918928017,0.00454995862986074,270.0,-267.3,-764.0
2025-06-26 04:00:00,SE1,1,6.202535517187923,-0.03232283542679237,6.202535517187923,0.008950758012011839,-25.8,-212.5,-718.0
2025-06-26 05:00:00,SE1,1,6.2285110035911835,-0.04125498236613101,6.2285110035911835,0.009954387816324406,-191.0,-227.8,-947.7
2025-06-26 06:00:00,SE1,1,6.025865973825314,-0.07630806738104301,6.025865973825314,0.007909426113178242,-190.0,-191.7,-1215.6
2025-06-26 07:00:00,SE1,1,5.799092654460526,-0.0414066636329089,5.799092654460526,0.0027720518279643613,-190.0,0.0,-1752.6
2025-06-26 08:00:00,SE1,1,5.493061443340548,-0.016847008905749306,5.493061443340548,0.0021509484433401838,-190.0,0.0,-1767.2
2025-06-26 09:00:00,SE1,1,5.209486152841421,0.016249340234837817,5.209486152841421,0.005902943478380607,-190.0,-316.5,-1436.3
2025-06-26 10:00:00,SE1,1,4.919980925828125,0.04331944742393379,4.919980925828125,-0.005249048993009708,-200.0,-349.3,-1364.9
2025-06-26 11:00:00,SE1,1,4.584967478670572,0.12007882591673091,4.584967478670572,0.004605080197854328,-190.0,-414.4,-1347.4
2025-06-26 12:00:00,SE1,1,4.23410650459726,0.05072689209860304,4.23410650459726,0.0024459615455105777,-190.0,-371.2,-1168.0
2025-06-26 13:00:00,SE1,1,3.9318256327243257,0.16315847089516478,3.9318256327243257,-0.014722842193706676,-190.0,-514.8,-1210.7
