timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,net_exchange
2024-01-01 00:00:00,SE2,0,0.0,0.08860824596610684,6.52649485957079,0.09015522658975694,-1079.7
2024-01-01 01:00:00,SE2,0,0.0,0.10019469959942295,6.559615237493242,0.09908277202619153,-968.7
2024-01-01 02:00:00,SE2,0,0.0,0.06897896214820243,6.5998704992128365,0.08637750222157958,-924.4
2024-01-01 03:00:00,SE2,0,0.0,0.04780303741011949,6.648984550024776,0.08354167266137047,-907.7
2024-01-01 04:00:00,SE2,0,0.0,0.031285332351810524,6.71174039505618,0.08027207924794677,-972.7
2024-01-01 05:00:00,SE2,0,0.0,-0.04407941257010073,6.7580945044277305,0.053077379767495714,-1013.8
2024-01-01 06:00:00,SE2,0,0.0,-0.06749320554059501,6.786716950605081,-0.00883596546235399,-1083.4
2024-01-01 07:00:00,SE2,0,0.0,-0.09615381028864078,6.814542897259958,-0.04135117102851282,-1204.6
2024-01-01 08:00:00,SE2,0,0.0,-0.1354659944695129,6.8308742346461795,-0.03730469822988347,-1358.4
2024-01-01 09:00:00,SE2,0,0.0,-0.08134162900054598,6.818924065275521,-0.026427318158061652,-1582.0
2024-01-01 10:00:00,SE2,0,0.0,0.01023165442892715,6.796823718274855,-0.011347755813612359,-1915.2
2024-01-01 11:00:00,SE2,0,0.0,0.009101280282732382,6.785587645007929,-0.016623164474258267,-2106.8
2024-01-01 12:00:00,SE2,0,0.0,0.02429042701277062,6.7650389767805414,0.015907646430017408,-2466.4
2024-01-01 13:00:00,SE2,0,0.0,0.032632430820489056,6.739336627357174,-0.0054661818895720415,-2573.4
2024-01-01 14:00:00,SE2,0,0.0,0.049087722501477415,6.7357800142423265,0.02469386836621723,-2867.1
2024-01-01 15:00:00,SE2,0,0.0,0.10560590166765937,6.74993119378857,0.04647289413647204,-3360.8
2024-01-01 16:00:00,SE2,0,0.0,0.18024703713333867,6.748759547491679,0.08152538677578569,-3666.8
2024-01-01 17:00:00,SE2,0,0.0,0.21657647233752986,6.728628613084702,0.091466950289119,-3824.0
2024-01-01 18:00:00,SE2,0,0.0,0.20887019236699444,6.721425700790643,0.11645498709422064,-3658.8
2024-01-01 19:00:00,SE2,0,0.0,0.1937839448673282,6.709304340258298,0.10552931193993853,-3577.9
2024-01-01 20:00:00,SE2,0,0.0,0.1470363793956695,6.688354713946762,0.10046474030837249,-3474.8
2024-01-01 21:00:00,SE2,0,0.0,0.12906431818609843,6.658011045870748,0.09858773352116845,-2979.3
2024-01-01 22:00:00,SE2,0,0.0,0.1602955183327781,6.634633357861686,0.127186912173479,-3062.9
2024-01-01 23:00:00,SE2,0,0.0,0.13695564345426714,6.625392368007956,0.13248250711446197,-2362.3
2024-01-02 00:00:00,SE2,0,0.0,0.049849189984222164,6.688354713946762,0.0967057456740461,-1874.5
2024-01-02 01:00:00,SE2,0,0.0,0.04285987716520978,6.658011045870748,0.1086987630444316,-1636.5
2024-01-02 02:00:00,SE2,0,0.0,0.01266382118966547,6.645090969505644,0.09173296804223607,-1565.9
2024-01-02 03:00:00,SE2,0,0.0,0.024885336332799213,6.610696044717759,0.08905504804451247,-1542.1
2024-01-02 04:00:00,SE2,0,0.0,0.06355928102729536,6.6039438246004725,0.10622134305890363,-1640.3
2024-01-02 05:00:00,SE2,0,0.0,0.08794955390949166,6.591673732008658,0.10506899662818014,-1851.5
2024-01-02 06:00:00,SE2,0,0.0,0.12554626414829695,6.591673732008658,0.10072314454745346,-3461.8
2024-01-02 07:00:00,SE2,0,0.0,0.15594487292492953,6.590301048196686,0.09680908067300287,-3815.7
2024-01-02 08:00:00,SE2,0,0.0,0.169754903186071,6.595780513961311,0.111576211443416,-4148.2
2024-01-02 09:00:00,SE2,0,0.0,0.15053051771113157,6.602587892189336,0.11542449848714487,-4183.8
2024-01-02 10:00:00,SE2,0,0.0,0.16870512783516656,6.606650186198215,0.12737213032308237,-4198.1
2024-01-02 11:00:00,SE2,0,0.0,0.19834508257387817,6.621405651764134,0.11474919313721976,-4286.8
2024-01-02 12:00:00,SE2,0,0.0,0.24835518282124358,6.647688373563329,0.12653836321342649,-4205.3
2024-01-02 13:00:00,SE2,0,0.0,0.2578766343529608,6.674561391814426,0.13174070118950976,-4302.2
2024-01-02 14:00:00,SE2,0,0.0,0.2220553617442258,6.71901315438526,0.13046143411286426,-4337.4
2024-01-02 15:00:00,SE2,0,0.0,0.279605127157466,6.75110146893676,0.1438844195890523,-4377.6
2024-01-02 16:00:00,SE2,0,0.0,0.2659089752326036,6.787844982309579,0.1330816660053049,-4418.4
2024-01-02 17:00:00,SE2,0,0.0,0.26969575265893564,6.811244378601294,0.12638203537353743,-4459.6
2024-01-02 18:00:00,SE2,0,0.0,0.26124939300594985,6.843749949006225,0.12941335254117448,-4272.7
2024-01-02 19:00:00,SE2,0,0.0,0.1770200679259224,6.860663671448287,0.11461487672269932,-4224.0
2024-01-02 20:00:00,SE2,0,0.0,0.1533603915111854,6.880384082186005,0.10645531153769472,-4157.7
2024-01-02 21:00:00,SE2,0,0.0,0.09262420605538235,6.883462586413092,0.10945447339430281,-3586.7
2024-01-02 22:00:00,SE2,0,0.0,0.041512728871028415,6.885509670034818,0.1212441097738699,-2940.9
2024-01-02 23:00:00,SE2,0,0.0,0.05397148381246719,6.88653164253051,0.11596809450913792,-2535.3
2024-01-03 00:00:00,SE2,0,0.0,0.07177885349839119,6.846943139585379,0.12742469580423954,-2360.9
2024-01-03 01:00:00,SE2,0,0.0,0.08094517012348756,6.877296071497429,0.1269176952226463,-2227.3
2024-01-03 02:00:00,SE2,0,0.0,0.08131161214152716,6.901737206656574,0.12581806807570484,-2101.6
2024-01-03 03:00:00,SE2,0,0.0,0.07435801373534545,6.900730664045173,0.11534921359522343,-2087.5
2024-01-03 04:00:00,SE2,0,0.0,0.09139160944045344,6.881411303642535,0.1228805467669325,-2152.9
2024-01-03 05:00:00,SE2,0,0.0,0.11205901112971794,6.874198495453294,0.12559938697613404,-2450.8
