timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,net_exchange
2024-01-01 00:00:00,SE4,0,0.0,0.16569069922148572,7.365812837209472,-0.030763023475802065,398.6
2024-01-01 01:00:00,SE4,0,0.0,0.1753917594087504,7.31986492980897,-0.039769124101387554,446.3
2024-01-01 02:00:00,SE4,0,0.0,0.15408660545362363,7.267525427828172,-0.052301646905587695,491.3
2024-01-01 03:00:00,SE4,0,0.0,0.149071645681361,7.210079628170788,-0.05979062566676774,548.3
2024-01-01 04:00:00,SE4,0,0.0,0.11658013424182645,7.150701457592526,-0.08324375919912441,599.6
2024-01-01 05:00:00,SE4,0,0.0,0.007627695151824376,7.089243155027514,-0.11562799633751553,684.4
2024-01-01 06:00:00,SE4,0,0.0,-0.16457073526984178,7.037027614686276,-0.2082335863452629,810.8
2024-01-01 07:00:00,SE4,0,0.0,-0.2901751953035321,6.9975959829819265,-0.28281075413089596,928.1
2024-01-01 08:00:00,SE4,0,0.0,-0.3860364517500292,6.97354301952014,-0.2944523108534334,997.1
2024-01-01 09:00:00,SE4,0,0.0,-0.27698807505059353,6.957497370876951,-0.2666928098546766,1032.0
2024-01-01 10:00:00,SE4,0,0.0,-0.1447501187695579,6.946975992135418,-0.2322075604910676,1117.4
2024-01-01 11:00:00,SE4,0,0.0,-0.10286596654856517,6.940222469119639,-0.21634642878827304,1160.5
2024-01-01 12:00:00,SE4,0,0.0,-0.06478243734172029,6.93828448401696,-0.20667118310686483,1202.3
2024-01-01 13:00:00,SE4,0,0.0,-0.053059181245183495,6.945051063725834,-0.1676624289526627,1194.5
2024-01-01 14:00:00,SE4,0,0.0,-0.06257434854857014,6.968850378341948,-0.1648515972431186,1187.1
2024-01-01 15:00:00,SE4,0,0.0,-0.0486930407202788,6.992096427415888,-0.17525580306709365,1247.0
2024-01-01 16:00:00,SE4,0,0.0,-0.03325219211983388,7.014814351275545,-0.1261056938310645,1322.7
2024-01-01 17:00:00,SE4,0,0.0,-0.056416775470330194,7.038783541388542,-0.1357871633898533,1332.8
2024-01-01 18:00:00,SE4,0,0.0,-0.03837575624652967,7.053585727193677,-0.12471714402637701,1269.0
2024-01-01 19:00:00,SE4,0,0.0,-0.048447584190531856,7.0707241072602764,-0.12009172205683338,1177.3
2024-01-01 20:00:00,SE4,0,0.0,-0.01569685864656556,7.087573705557973,-0.09275505370419346,1077.8
2024-01-01 21:00:00,SE4,0,0.0,0.037269190495425875,7.101675971619444,-0.10421161263620249,1015.2
2024-01-01 22:00:00,SE4,0,0.0,0.14921938478273056,7.1180162044653335,-0.08256929867159624,917.3
2024-01-01 23:00:00,SE4,0,0.0,0.17133162782414146,7.129297548929373,-0.05919631353072141,817.2
2024-01-02 00:00:00,SE4,0,0.0,-0.024029228048911833,7.2640301428995295,-0.11744299205830444,669.0
2024-01-02 01:00:00,SE4,0,0.0,-0.03471580642854022,7.266827347520591,-0.12290013003151312,631.1
2024-01-02 02:00:00,SE4,0,0.0,-0.04461767295095953,7.273092595999522,-0.11731146135318316,625.3
2024-01-02 03:00:00,SE4,0,0.0,-0.029710610932825787,7.277938572945661,-0.11870596753493601,610.2
2024-01-02 04:00:00,SE4,0,0.0,0.007544743216016059,7.288244401020124,-0.11582791130296322,628.6
2024-01-02 05:00:00,SE4,0,0.0,-0.01356907707195365,7.305188215393037,-0.11263164469676568,720.4
2024-01-02 06:00:00,SE4,0,0.0,-0.09855527927821672,7.327123292259293,-0.11623916870076556,948.4
