timestamp,zone,price_ds,wind_log,consump_log_ds,net_exchange,d_post_act,wind_post_act
2024-12-30 20:00:00,SE3,-0.3645325868499709,6.559615237493242,-0.05455509627392985,3120.6,1,6.559615237493242
2024-12-30 21:00:00,SE3,-0.27101624673948876,6.71295620067707,-0.04927919517105295,2655.6,1,6.71295620067707
2024-12-30 22:00:00,SE3,-0.21373077104179394,6.876264611890766,-0.031827707082221934,2209.8,1,6.876264611890766
2024-12-30 23:00:00,SE3,-0.3301620921152546,7.020190708311925,-0.02909855670737649,2054.0,1,7.020190708311925
2024-12-31 00:00:00,SE3,-0.32393592976483276,7.277247726631484,-0.03967010969846818,1318.4,1,7.277247726631484
2024-12-31 01:00:00,SE3,-0.28031253815090906,7.340186835320115,-0.041013784895637784,1145.4,1,7.340186835320115
2024-12-31 02:00:00,SE3,-0.2781058459274126,7.382746449738912,-0.04221356559712319,972.6,1,7.382746449738912
2024-12-31 03:00:00,SE3,-0.25136240762553896,7.442492722794441,-0.037052543448911734,851.3,1,7.442492722794441
2024-12-31 04:00:00,SE3,-0.2568075219309458,7.479299637782834,-0.0372255105981143,804.7,1,7.479299637782834
2024-12-31 05:00:00,SE3,-0.2805791873443537,7.472500744737558,-0.06634722424869643,758.8,1,7.472500744737558
2024-12-31 06:00:00,SE3,-0.24032310164669468,7.4770384723196965,-0.12822646747469513,793.7,1,7.4770384723196965
2024-12-31 07:00:00,SE3,-0.36744960268485727,7.413970290190444,-0.16254347951204196,1055.2,1,7.413970290190444
2024-12-31 08:00:00,SE3,-0.40934487779197326,7.295735072749282,-0.14970364469028574,1550.6,1,7.295735072749282
2024-12-31 09:00:00,SE3,-0.3808511723145669,7.153833801578843,-0.12370851894338486,1966.1,1,7.153833801578843
2024-12-31 10:00:00,SE3,-0.34541876405296623,6.99117688712121,-0.10666472900445356,2342.9,1,6.99117688712121
2024-12-31 11:00:00,SE3,-0.3467213431046714,6.78897174299217,-0.09945967838669567,2672.2,1,6.78897174299217
2024-12-31 12:00:00,SE3,-0.35960917680994964,6.588926477533519,-0.07299544988413409,2867.7,1,6.588926477533519
2024-12-31 13:00:00,SE3,-0.37870628964754527,6.391917113392602,-0.054916279319996875,3051.9,1,6.391917113392602
2024-12-31 14:00:00,SE3,-0.4199891048151674,6.267200548541362,-0.061271388781477754,3282.4,1,6.267200548541362
2024-12-31 15:00:00,SE3,-0.33341547100336655,6.300785794663244,-0.03836702312647233,3395.6,1,6.300785794663244
2024-12-31 16:00:00,SE3,-0.3115917662761509,6.51471269087253,-0.046379046033827365,3241.9,1,6.51471269087253
2024-12-31 17:00:00,SE3,-0.3279505839409156,6.8690144506657065,-0.04210882392061954,3098.3,1,6.8690144506657065
2024-12-31 18:00:00,SE3,-0.362205414385679,7.22402480828583,-0.05179818189491492,2722.3,1,7.22402480828583
2024-12-31 19:00:00,SE3,-0.3308205511109028,7.47477218239787,-0.05438364715715416,2016.1,1,7.47477218239787
2024-12-31 20:00:00,SE3,-0.28848518207889473,7.644919344958857,-0.06976717506551466,1503.1,1,7.644919344958857
2024-12-31 21:00:00,SE3,-0.2780884434201436,7.742835955430749,-0.057427459461901975,1041.2,1,7.742835955430749
2024-12-31 22:00:00,SE3,-0.32323898984941213,7.752764808851328,-0.06003366742963223,819.1,1,7.752764808851328
2024-12-31 23:00:00,SE3,-0.33380156325041543,7.756195343948118,-0.03277618751067912,629.9,1,7.756195343948118
2025-01-01 00:00:00,SE3,-0.3211884346278113,7.75190533307861,-0.04227739608144354,320.8,1,7.75190533307861
2025-01-01 01:00:00,SE3,-0.30723363618340827,7.7279755421055585,-0.03157873376792608,145.6,1,7.7279755421055585
2025-01-01 02:00:00,SE3,-0.28593992089250087,7.696667081526462,-0.045459416412578335,83.5,1,7.696667081526462
2025-01-01 03:00:00,SE3,-0.2812872031011917,7.640603826393634,-0.05705119983921492,66.4,1,7.640603826393634
2025-01-01 04:00:00,SE3,-0.2980603443636305,7.557472901614746,-0.0711392000330946,199.6,1,7.557472901614746
2025-01-01 05:00:00,SE3,-0.3410607741206517,7.457609289715606,-0.10168616417862175,454.1,1,7.457609289715606
2025-01-01 06:00:00,SE3,-0.5009228895012638,7.359467638255621,-0.1644013990174642,801.8,1,7.359467638255621
2025-01-01 07:00:00,SE3,-0.6921511109457041,7.288244401020124,-0.2107227585052076,1135.4,1,7.288244401020124
2025-01-01 08:00:00,SE3,-0.7790793577088211,7.261225091971921,-0.20702075541075615,1567.7,1,7.261225091971921
2025-01-01 09:00:00,SE3,-0.7329945407784306,7.265429723253953,-0.17976076351527936,1856.6,1,7.265429723253953
2025-01-01 10:00:00,SE3,-0.6734608742366772,7.252053951852814,-0.15567266839444116,2071.4,1,7.252053951852814
2025-01-01 11:00:00,SE3,-0.6380280640523628,7.234177179749849,-0.1503723610261165,2200.8,1,7.234177179749849
2025-01-01 12:00:00,SE3,-0.6035100036351215,7.228388451573604,-0.11769042064185342,2377.2,1,7.228388451573604
2025-01-01 13:00:00,SE3,-0.6024644639534236,7.217443431696533,-0.10007529929445091,2505.9,1,7.217443431696533
2025-01-01 14:00:00,SE3,-0.5968126208579916,7.218176838403408,-0.06804133415980829,2550.0,1,7.218176838403408
2025-01-01 15:00:00,SE3,-0.53089845349347,7.289610521451167,-0.03555326185529495,2555.5,1,7.289610521451167
2025-01-01 16:00:00,SE3,-0.5079325543088311,7.3098814858247865,-0.05408833240680444,2630.2,1,7.3098814858247865
2025-01-01 17:00:00,SE3,-0.5264319277369802,7.331714969726466,-0.05709485153247229,2654.4,1,7.331714969726466
2025-01-01 18:00:00,SE3,-0.5232810873288898,7.374001859350161,-0.0445404505150524,2541.1,1,7.374001859350161
2025-01-01 19:00:00,SE3,-0.5317520593228346,7.360739903058278,-0.041716439626801716,2430.7,1,7.360739903058278
2025-01-01 20:00:00,SE3,-0.46371456977172887,7.388946097618437,-0.02315899038154612,2252.2,1,7.388946097618437
