timestamp,zone,d_post_act,wind_post_act,price_ds,wind_log,consump_log_ds,netexch_dk1,netexch_fi,netexch_no1,netexch_se2,netexch_se4
2024-01-01 00:00:00,SE3,0,0.0,0.19331865173544127,7.795234929002173,0.02617246416009955,500.0,-1200.0,-1609.0,510.5,1669.9
2024-01-01 01:00:00,SE3,0,0.0,0.21124273816325445,7.812782818577581,0.033528602763240656,500.0,-1200.0,-1645.0,312.8,1767.4
2024-01-01 02:00:00,SE3,0,0.0,0.18873976926672142,7.825644732219989,0.015300764857737903,500.0,-1200.0,-1645.0,136.6,1804.5
2024-01-01 03:00:00,SE3,0,0.0,0.18093817314191973,7.835974581721566,0.016243225634758218,500.0,-1200.0,-1122.8,-233.8,1526.0
2024-01-01 04:00:00,SE3,0,0.0,0.15143237756847405,7.844632644464681,0.003024042492501877,500.0,-1200.0,-690.3,-684.9,1498.7
2024-01-01 05:00:00,SE3,0,0.0,0.04971379658699249,7.852050207265889,-0.03674344383023076,500.0,-1200.0,-360.1,-914.2,1372.1
2024-01-01 06:00:00,SE3,0,0.0,-0.09108204594404867,7.854381210652365,-0.10413806721075147,500.0,-1200.0,-422.8,-668.8,1245.7
2024-01-01 07:00:00,SE3,0,0.0,-0.23995425194941866,7.8547691834991324,-0.15979039751807456,500.0,-1200.0,-887.2,0.0,1165.2
2024-01-01 08:00:00,SE3,0,0.0,-0.33604057553458766,7.848933726364071,-0.15084329291670784,500.0,-1200.0,-978.7,196.6,1223.0
2024-01-01 09:00:00,SE3,0,0.0,-0.22844178379608948,7.8383433155571165,-0.12175296622804055,500.0,-1200.0,-1514.0,1086.4,1086.0
2024-01-01 10:00:00,SE3,0,0.0,-0.09876730407755385,7.825644732219989,-0.08311129587729127,500.0,-1200.0,-1645.0,1841.9,716.5
2024-01-01 11:00:00,SE3,0,0.0,-0.06735068115343612,7.813591552952433,-0.10136184221276068,500.0,-1200.0,-1645.0,2564.0,241.1
2024-01-01 12:00:00,SE3,0,0.0,-0.02931912719683538,7.804251383528112,-0.07352437007229895,500.0,-1200.0,-1645.0,2799.4,227.2
2024-01-01 13:00:00,SE3,0,0.0,-0.020023449072710697,7.801800401908973,-0.06437740174368223,495.0,-1200.0,-1645.0,3361.3,-289.0
2024-01-01 14:00:00,SE3,0,0.0,-0.016744121747191087,7.80994708647679,-0.03528589476954913,495.0,-1200.0,-1645.0,3958.7,-848.5
2024-01-01 15:00:00,SE3,0,0.0,-0.01614368244917319,7.822444729489319,-0.03979409110499077,495.0,-1200.0,-1645.0,4822.1,-1550.7
2024-01-01 16:00:00,SE3,0,0.0,0.006505036634670169,7.830822995135316,-0.04301345983571636,495.0,-1200.0,-1645.0,5433.1,-2039.7
2024-01-01 17:00:00,SE3,0,0.0,-2.7466637701145658e-05,7.83241092718792,-0.05135951366928282,126.5,-1200.0,-1276.5,5672.4,-2214.3
2024-01-01 18:00:00,SE3,0,0.0,0.011828020969888442,7.829630389150193,-0.07690573248114418,495.0,-1200.0,-1645.0,5499.7,-2101.2
2024-01-01 19:00:00,SE3,0,0.0,0.013099195345222192,7.823245690685523,-0.03634516799009724,495.0,-1200.0,-1645.0,5317.0,-2107.4
2024-01-01 20:00:00,SE3,0,0.0,0.05126679100637599,7.8160138391590275,-0.022142804871812416,495.0,-1200.0,-1645.0,4775.8,-1791.4
2024-01-01 21:00:00,SE3,0,0.0,0.08920293292180492,7.806696372521179,-0.02179288369464416,495.0,-1200.0,-1641.0,3757.4,-895.6
2024-01-01 22:00:00,SE3,0,0.0,0.1877253928341096,7.798112628829788,-0.0038328790328687745,495.0,-1200.0,-1641.0,4232.0,-1599.7
2024-01-01 23:00:00,SE3,0,0.0,0.19932814490872364,7.791522819150732,0.022758949705254494,500.0,-1200.0,-1641.0,2115.7,317.8
2024-01-02 00:00:00,SE3,0,0.0,0.037647035107644555,7.769378609513984,-0.033262668431074616,715.0,-1200.0,-1541.3,1385.9,1073.2
2024-01-02 01:00:00,SE3,0,0.0,0.03120216232145978,7.771067086065406,-0.0160668615518329,715.0,-1200.0,-1200.0,1054.7,995.2
2024-01-02 02:00:00,SE3,0,0.0,0.01580713173654047,7.773594467360194,-0.023691825082917006,715.0,-1200.0,-1102.0,890.7,1017.7
2024-01-02 03:00:00,SE3,0,0.0,0.03452507632303359,7.773594467360194,-0.019721208530910417,715.0,-1200.0,-1041.9,883.5,1002.3
2024-01-02 04:00:00,SE3,0,0.0,0.06205342928168989,7.767687277186908,-0.017056693413447732,715.0,-1200.0,-1092.8,1141.7,813.0
2024-01-02 05:00:00,SE3,0,0.0,0.04648665565509713,7.7664168980196555,-0.030807543602206167,715.0,-1200.0,-809.2,1835.8,136.3
2024-01-02 06:00:00,SE3,0,0.0,-0.028080177807269457,7.765569081097317,-0.05209075662226681,715.0,-1200.0,-1542.0,3924.6,-463.7
2024-01-02 07:00:00,SE3,0,0.0,-0.1478766907957736,7.763446388727362,-0.061677558646552555,715.0,-1200.0,-1542.0,5483.5,-1467.9
2024-01-02 08:00:00,SE3,0,0.0,-0.1769400431029915,7.757478766584179,-0.04516851065115368,715.0,-1200.0,-1363.1,6019.7,-1888.4
2024-01-02 09:00:00,SE3,0,0.0,-0.13293200670293093,7.752764808851328,-0.028164070729999935,715.0,-1200.0,-1559.0,6075.5,-1606.9
2024-01-02 10:00:00,SE3,0,0.0,-0.07795319736014594,7.748460023899697,-0.018085032839579185,715.0,-1200.0,-1597.0,6279.8,-1673.5
2024-01-02 11:00:00,SE3,0,0.0,-0.010135752387059327,7.742402021815782,-0.02204959083726088,715.0,-1200.0,-1576.2,6583.3,-1983.3
2024-01-02 12:00:00,SE3,0,0.0,0.05092171114155608,7.741533589281828,0.0007512555914992447,392.8,-1200.0,-816.4,6782.8,-2561.6
2024-01-02 13:00:00,SE3,0,0.0,0.06518864607171082,7.7475968386928855,0.011410354132582512,-42.8,-1200.0,-488.1,6923.1,-2678.4
2024-01-02 14:00:00,SE3,0,0.0,0.0338839750254758,7.776535028185241,0.008651923498629088,-250.7,-1200.0,-398.0,6990.2,-2647.7
2024-01-02 15:00:00,SE3,0,0.0,0.03315088826586443,7.806289289267033,0.017866831188637633,-198.4,-1200.0,-90.7,7061.9,-3014.3
2024-01-02 16:00:00,SE3,0,0.0,-0.03534720457696672,7.8336002236611035,0.005055857397715968,-213.1,-1200.0,38.7,7193.4,-3251.2
2024-01-02 17:00:00,SE3,0,0.0,-0.06750822683325186,7.852050207265889,0.0002447896204884614,-705.0,-1200.0,379.6,7218.0,-3133.9
2024-01-02 18:00:00,SE3,0,0.0,-0.05517211578311265,7.8709295967551425,-0.00736346279601463,-105.0,-1200.0,-300.1,6737.5,-2723.8
2024-01-02 19:00:00,SE3,0,0.0,-0.0823183109803276,7.8826922062890254,-0.005144092805480227,495.0,-1200.0,-1582.0,6079.4,-1659.9
2024-01-02 20:00:00,SE3,0,0.0,-0.03282735262943959,7.892078421248119,0.0016364773429717872,495.0,-1200.0,-1627.0,5770.4,-1537.7
2024-01-02 21:00:00,SE3,0,0.0,-0.04034088183524265,7.895808377083183,0.0038479030496816335,682.0,-1200.0,-1580.0,3956.8,-136.1
2024-01-02 22:00:00,SE3,0,0.0,-0.038199185191471585,7.908754738783246,-0.01512135504025025,682.0,-1200.0,-1527.0,2951.2,487.4
2024-01-02 23:00:00,SE3,0,0.0,0.009225084886685941,7.916807490937603,0.026712357562891142,682.0,-1200.0,-1564.0,2173.6,1124.6
2024-01-03 00:00:00,SE3,0,0.0,0.060021675348297165,7.901377353792616,0.0315614529706032,682.0,-1200.0,-1570.0,2314.8,1022.1
2024-01-03 01:00:00,SE3,0,0.0,0.06910434981098756,7.914252278742441,0.04927773601775698,682.0,-1200.0,-1645.0,1940.2,1304.0
2024-01-03 02:00:00,SE3,0,0.0,0.07200375081340216,7.924072324923417,0.0465469667699594,682.0,-1200.0,-1645.0,1574.5,1555.5
2024-01-03 03:00:00,SE3,0,0.0,0.0717563902001892,7.929846429742503,0.046883401907820144,682.0,-1200.0,-1645.0,1421.0,1675.6
2024-01-03 04:00:00,SE3,0,0.0,0.07905201746047297,7.9294865233142895,0.03270511912664276,682.0,-1200.0,-1645.0,1680.5,1509.0
2024-01-03 05:00:00,SE3,0,0.0,0.06481303182063591,7.930925372483388,0.02738439035708673,682.0,-1200.0,-1538.0,2529.2,928.4
2024-01-03 06:00:00,SE3,0,0.0,-0.015348832609934249,7.9294865233142895,0.002650551209400831,682.0,-1200.0,-1490.0,3555.3,476.2
2024-01-03 07:00:00,SE3,0,0.0,-0.1739169201586206,7.926241523170962,-0.009452801395124055,300.0,-1200.0,-1338.0,4435.9,194.1
2024-01-03 08:00:00,SE3,0,0.0,-0.19106838625959277,7.91862865334224,-0.0011637908593211677,300.0,-1200.0,-1300.0,5523.3,-678.3
2024-01-03 09:00:00,SE3,0,0.0,-0.1383759428148741,7.914983005848394,0.010407396834187566,300.0,-1200.0,-1353.0,5725.4,-648.8
2024-01-03 10:00:00,SE3,0,0.0,-0.1339968569060508,7.915348169263078,0.01684245019606223,300.0,-1200.0,-1355.0,5556.0,-342.3
2024-01-03 11:00:00,SE3,0,0.0,-0.10267153370558901,7.912789220690681,0.007124178753002752,300.0,-1200.0,-1343.0,5555.4,-276.5
2024-01-03 12:00:00,SE3,0,0.0,-0.0696437430210537,7.913155185928068,0.02958154745756225,300.0,-1200.0,-1328.0,5575.1,-296.2
2024-01-03 13:00:00,SE3,0,0.0,-0.07740863876056547,7.913886714856082,0.03447176990549039,300.0,-1200.0,-1328.0,5433.5,-299.2
2024-01-03 14:00:00,SE3,0,0.0,-0.04425973187737409,7.918992488165245,0.04718233433050578,300.0,-1200.0,-1333.0,5923.7,-826.0
2024-01-03 15:00:00,SE3,0,0.0,-0.03892737297525439,7.928406026180535,0.06923771259851819,300.0,-1200.0,-1323.0,6268.3,-1023.6
2024-01-03 16:00:00,SE3,0,0.0,-0.06684444859642102,7.932362154339751,0.03558645512057801,600.0,-1200.0,-1010.3,6470.5,-1874.9
2024-01-03 17:00:00,SE3,0,0.0,-0.04552671996230995,7.937731775260109,0.027522781147494513,0.0,-1200.0,-212.2,7044.9,-2810.8
2024-01-03 18:00:00,SE3,0,0.0,0.018295017944176095,7.938445551164788,0.03433427115285426,-244.4,-1200.0,0.0,7226.8,-3179.6
2024-01-03 19:00:00,SE3,0,0.0,0.06823247805256649,7.9355873855892,0.027556315768579864,-355.4,-1200.0,-208.2,7081.6,-3036.4
2024-01-03 20:00:00,SE3,0,0.0,0.1216186038094138,7.927685045615778,0.043325605304071146,-74.4,-1200.0,-807.2,6797.7,-2760.3
2024-01-03 21:00:00,SE3,0,0.0,0.14749823127134487,7.919719760924575,0.041700792514275165,495.0,-1200.0,-1588.0,6318.2,-2272.7
2024-01-03 22:00:00,SE3,0,0.0,0.20394345947425485,7.911324018963353,0.05289469786374923,495.0,-1200.0,-1598.0,6198.4,-2328.6
2024-01-03 23:00:00,SE3,0,0.0,0.21349416475381489,7.898411092811599,0.06167110349690219,-5.0,-1200.0,-1616.0,5472.1,-1257.2
2024-01-04 00:00:00,SE3,0,0.0,0.2339963784935799,7.8709295967551425,0.07527693506226463,595.0,-1200.0,-1945.0,4294.3,-393.3
2024-01-04 01:00:00,SE3,0,0.0,0.21819819549730468,7.8551570058813445,0.09074355931012157,715.0,-1200.0,-2065.0,3151.2,777.0
2024-01-04 02:00:00,SE3,0,0.0,0.22913785294722722,7.841885928984623,0.09158845309699615,715.0,-1200.0,-2065.0,3349.7,715.9
2024-01-04 03:00:00,SE3,0,0.0,0.25614239506552217,7.830425617820331,0.09485312142158087,715.0,-1200.0,-2065.0,3479.8,738.3
2024-01-04 04:00:00,SE3,0,0.0,0.27175479203928976,7.817222785508166,0.09458363218364951,715.0,-1200.0,-2065.0,3666.5,717.5
2024-01-04 05:00:00,SE3,0,0.0,0.22342877454518728,7.80016307039296,0.07627859419370608,715.0,-1200.0,-1465.0,3799.2,489.9
2024-01-04 06:00:00,SE3,0,0.0,0.1955103950251944,7.781138509845015,0.05131977144180233,715.0,-1200.0,-459.1,4885.3,-757.3
2024-01-04 07:00:00,SE3,0,0.0,0.1023743082165085,7.75833346749091,0.03960067029129988,538.9,-1200.0,577.4,6342.4,-2628.3
2024-01-04 08:00:00,SE3,0,0.0,0.049745781315129634,7.7279755421055585,0.05584322925642837,614.8,-1200.0,1012.7,6551.4,-3061.6
2024-01-04 09:00:00,SE3,0,0.0,0.09532212502381032,7.693025748417888,0.05936375357322987,715.0,-1200.0,602.4,6619.9,-2647.0
2024-01-04 10:00:00,SE3,0,0.0,0.13747363850342698,7.6511201757027,0.08549066752927281,715.0,-1200.0,284.2,6692.4,-2271.8
2024-01-04 11:00:00,SE3,0,0.0,0.14759751972563517,7.599901959208498,0.07380669717286104,715.0,-1200.0,576.9,6711.3,-2393.8
2024-01-04 12:00:00,SE3,0,0.0,0.1447637111812785,7.546974117516527,0.08829304151383788,715.0,-1200.0,77.5,6566.8,-1910.9
2024-01-04 13:00:00,SE3,0,0.0,0.15365165184762297,7.489412083508719,0.09766545612746214,715.0,-1200.0,3.1,6532.4,-1709.9
2024-01-04 14:00:00,SE3,0,0.0,0.17400386614892405,7.4377951216719325,0.10595503934351491,422.3,-1200.0,554.8,6891.4,-2247.8
2024-01-04 15:00:00,SE3,0,0.0,0.1910971883718373,7.394493107219038,0.09951716254635912,597.1,-1200.0,677.7,7038.2,-2425.4
2024-01-04 16:00:00,SE3,0,0.0,0.17554757677626753,7.358830898342354,0.0894659263165245,337.1,-1200.0,1212.5,7136.7,-2582.3
2024-01-04 17:00:00,SE3,0,0.0,0.29631869521591714,7.303843225277705,0.08697817289891852,664.6,-1200.0,954.0,7230.0,-2664.7
2024-01-04 18:00:00,SE3,0,0.0,0.3955564559195439,7.233455418621439,0.08277169648094329,197.3,-1200.0,1306.4,7230.0,-2691.7
2024-01-04 19:00:00,SE3,0,0.0,0.3707673802352076,7.163946684342547,0.09257119791499946,0.0,-1200.0,1618.3,7230.0,-3016.0
2024-01-04 20:00:00,SE3,0,0.0,0.3472409306526911,7.089243155027514,0.1042580543852285,0.0,-1200.0,1673.8,7230.0,-3276.3
2024-01-04 21:00:00,SE3,0,0.0,0.3694824011706759,7.009408932708637,0.1056598538625586,-22.3,-1200.0,1829.6,7230.0,-3638.9
2024-01-04 22:00:00,SE3,0,0.0,0.42619309727405774,6.92951677076365,0.10826137212158216,-622.3,-1200.0,1820.6,7300.0,-3325.3
2024-01-04 23:00:00,SE3,0,0.0,0.4530807224966482,6.86171134048073,0.12552486313244593,-647.9,-1200.0,1551.9,7300.0,-3227.1
2024-01-05 00:00:00,SE3,0,0.0,0.47605226488516994,6.7661917146603505,0.1541518098586412,-47.9,-1200.0,1166.3,6100.0,-1818.1
2024-01-05 01:00:00,SE3,0,0.0,0.4806591422114881,6.728628613084702,0.1721234262923712,552.1,-1200.0,343.7,5928.4,-1475.1
2024-01-05 02:00:00,SE3,0,0.0,0.4586247692059917,6.70196036600254,0.16737900458155153,715.0,-1200.0,496.7,5635.7,-1484.1
2024-01-05 03:00:00,SE3,0,0.0,0.47834367465137184,6.683360945766275,0.1757240150494983,715.0,-1200.0,534.1,5616.5,-1443.8
2024-01-05 04:00:00,SE3,0,0.0,0.48326837372354703,6.675823221634848,0.17633692256072564,715.0,-1200.0,718.5,5610.9,-1514.6
2024-01-05 05:00:00,SE3,0,0.0,0.4651002070643697,6.659293919683638,0.16131219772512395,715.0,-1200.0,1120.1,5770.3,-1705.2
2024-01-05 06:00:00,SE3,0,0.0,0.4799095090941883,6.6293632534374485,0.14054518869691712,715.0,-1200.0,1430.6,6857.4,-2497.5
2024-01-05 07:00:00,SE3,0,0.0,0.5945393413959295,6.57507584059962,0.12071381229840128,715.0,-1200.0,1053.1,7277.0,-2195.7
2024-01-05 08:00:00,SE3,0,0.0,0.943493117059683,6.502790045915623,0.13313742349832935,715.0,-1200.0,1070.4,7300.0,-2031.4
2024-01-05 09:00:00,SE3,0,0.0,0.8223165786563369,6.411818267709897,0.13749371386727915,715.0,-1200.0,1085.4,7300.0,-1970.3
2024-01-05 10:00:00,SE3,0,0.0,0.8854531175805676,6.285998094508865,0.15204068793197756,715.0,-1200.0,1056.8,7300.0,-1899.1
2024-01-05 11:00:00,SE3,0,0.0,0.7551544587835375,6.124683390894205,0.1275245381646659,715.0,-1200.0,953.1,7300.0,-1770.1
2024-01-05 12:00:00,SE3,0,0.0,0.7593071539437721,6.013715156042802,0.1308356953912284,715.0,-1200.0,830.3,7298.0,-1694.8
2024-01-05 13:00:00,SE3,0,0.0,0.7472839182233946,5.934894195619588,0.1459205945651192,715.0,-1200.0,877.8,7123.0,-1681.4
2024-01-05 14:00:00,SE3,0,0.0,0.7600641248882187,5.91350300563827,0.17038683868650573,715.0,-1200.0,909.0,6951.7,-1561.0
2024-01-05 15:00:00,SE3,0,0.0,1.0448925438961183,5.971261839790462,0.17136680242892766,715.0,-1200.0,881.3,6915.9,-1392.7
2024-01-05 16:00:00,SE3,0,0.0,1.1328726554316606,6.045005314036012,0.15464152729434666,715.0,-1200.0,911.2,6833.6,-1286.4
2024-01-05 17:00:00,SE3,0,0.0,1.1328726554316606,6.075346031088684,0.14847594966611766,715.0,-1200.0,999.2,6732.0,-1264.6
2024-01-05 18:00:00,SE3,0,0.0,1.1328726554316606,6.042632833682381,0.15315156128428065,715.0,-1200.0,1053.9,6564.8,-1299.2
2024-01-05 19:00:00,SE3,0,0.0,0.7361834346237623,5.971261839790462,0.16166884249937574,715.0,-1200.0,1053.6,6408.4,-1252.1
2024-01-05 20:00:00,SE3,0,0.0,0.6870377929006013,5.8805329864007,0.1498898648434448,715.0,-1200.0,1123.7,6275.2,-1399.4
2024-01-05 21:00:00,SE3,0,0.0,0.5398943671375305,5.783825182329737,0.17598772925195938,715.0,-1200.0,1179.3,6085.5,-1206.8
2024-01-05 22:00:00,SE3,0,0.0,0.5154915906523563,5.69035945432406,0.17082049207755468,715.0,-1200.0,1260.6,5585.6,-1089.4
2024-01-05 23:00:00,SE3,0,0.0,0.5332673550005742,5.627621113690637,0.18957783499790715,715.0,-1200.0,1160.5,5283.5,-1025.9
2024-01-06 00:00:00,SE3,0,0.0,0.6883912729194979,5.723585101952381,0.2643420689716667,715.0,-1200.0,742.4,4451.7,-603.1
2024-01-06 01:00:00,SE3,0,0.0,0.7124123394790969,5.697093486505405,0.27139521677452727,715.0,-1200.0,906.5,4038.0,-485.9
2024-01-06 02:00:00,SE3,0,0.0,0.7102491421768713,5.68697535633982,0.2668154126807334,715.0,-1200.0,862.3,3916.1,-384.0
2024-01-06 03:00:00,SE3,0,0.0,0.7305004793132444,5.680172609017068,0.27448728355783203,715.0,-1200.0,832.8,3852.3,-325.7
2024-01-06 04:00:00,SE3,0,0.0,0.7300948032784564,5.673323267171493,0.28202808615334085,715.0,-1200.0,868.2,3833.5,-337.3
2024-01-06 05:00:00,SE3,0,0.0,0.7343423530840161,5.655991810819852,0.28255504092846984,715.0,-1200.0,938.9,3854.9,-295.0
2024-01-06 06:00:00,SE3,0,0.0,0.6914849594248667,5.6240175061873385,0.2835460657388964,715.0,-1200.0,1053.6,4031.4,-461.3
2024-01-06 07:00:00,SE3,0,0.0,0.6483517884519401,5.575949103146316,0.2899569147699772,715.0,-1200.0,1056.0,4452.4,-646.7
2024-01-06 08:00:00,SE3,0,0.0,0.5833172330399856,5.517452896464707,0.28682632301912037,715.0,-1200.0,820.9,5188.2,-1031.9
2024-01-06 09:00:00,SE3,0,0.0,0.5878840658796802,5.429345628954441,0.27796855766717954,715.0,-1200.0,980.0,5448.7,-1296.0
2024-01-06 10:00:00,SE3,0,0.0,0.619718328095118,5.308267697401205,0.28075303463336354,715.0,-1200.0,968.2,5753.2,-1409.1
2024-01-06 11:00:00,SE3,0,0.0,0.6534519049580378,5.14166355650266,0.2475114966266716,715.0,-1200.0,994.5,5787.0,-1416.7
2024-01-06 12:00:00,SE3,0,0.0,0.6662486250141244,5.003946305945459,0.24609390723389168,715.0,-1200.0,962.9,5831.7,-1445.6
2024-01-06 13:00:00,SE3,0,0.0,0.6446653906553497,4.948759890378168,0.25833533266296804,715.0,-1200.0,1015.5,5757.6,-1476.1
2024-01-06 14:00:00,SE3,0,0.0,0.6266227843096326,5.003946305945459,0.27912024458465545,715.0,-1200.0,1201.2,5713.9,-1568.7
2024-01-06 15:00:00,SE3,0,0.0,0.604777424592827,5.135798437050262,0.29110009416651117,715.0,-1200.0,1454.3,5743.5,-1694.7
2024-01-06 16:00:00,SE3,0,0.0,0.6130664964023707,5.267858159063328,0.2650857560344928,715.0,-1200.0,1515.5,6042.8,-1830.9
2024-01-06 17:00:00,SE3,0,0.0,0.5900341204160924,5.365976015021851,0.2503782401409165,715.0,-1200.0,1549.4,6072.6,-1908.4
2024-01-06 18:00:00,SE3,0,0.0,0.5760699448003113,5.424950017481403,0.248122614993461,715.0,-1200.0,1494.9,5910.7,-1887.6
2024-01-06 19:00:00,SE3,0,0.0,0.5999685315409291,5.44673737166631,0.2575673587801983,715.0,-1200.0,1108.4,5942.4,-1791.3
2024-01-06 20:00:00,SE3,0,0.0,0.6272059652937427,5.44673737166631,0.26207787719241793,715.0,-1200.0,684.0,5943.2,-1573.6
2024-01-06 21:00:00,SE3,0,0.0,0.6266543804101534,5.4680601411351315,0.26036726308520386,715.0,-1200.0,651.7,5772.8,-1486.9
2024-01-06 22:00:00,SE3,0,0.0,0.6682836801766827,5.497168225293202,0.26029150519451427,715.0,-1200.0,546.2,5440.2,-1271.3
2024-01-06 23:00:00,SE3,0,0.0,0.6596496431228331,5.54907608489522,0.2636398435522267,715.0,-1200.0,629.2,5032.2,-1115.7
2024-01-07 00:00:00,SE3,0,0.0,0.5133150893452036,5.768320995793772,0.18880703359235618,715.0,-1200.0,374.5,5594.8,-1706.1
2024-01-07 01:00:00,SE3,0,0.0,0.5287634581783554,5.8289456176102075,0.2037267441729096,715.0,-1200.0,-162.8,5357.3,-1119.4
2024-01-07 02:00:00,SE3,0,0.0,0.525482327728982,5.886104031450156,0.19194736852868566,715.0,-1200.0,-338.2,5323.1,-951.6
2024-01-07 03:00:00,SE3,0,0.0,0.5140292780494242,5.942799375126701,0.19329474343541264,715.0,-1200.0,-412.5,5276.8,-912.1
2024-01-07 04:00:00,SE3,0,0.0,0.5089795357176383,5.996452088619021,0.18945012383035476,715.0,-1200.0,-475.9,5281.7,-903.7
2024-01-07 05:00:00,SE3,0,0.0,0.5082965543142013,6.023447592961033,0.18832997739490764,715.0,-1200.0,-440.9,5341.8,-954.9
2024-01-07 06:00:00,SE3,0,0.0,0.48522598615778456,6.025865973825314,0.1952473851051142,715.0,-1200.0,-174.4,5425.4,-1126.9
2024-01-07 07:00:00,SE3,0,0.0,0.45640563122592503,6.0063531596017325,0.17675162191844151,715.0,-1200.0,42.1,5633.9,-1347.5
2024-01-07 08:00:00,SE3,0,0.0,0.42387174954813656,5.976350909297934,0.1735752535765176,715.0,-1200.0,0.0,6464.7,-1879.2
2024-01-07 09:00:00,SE3,0,0.0,0.434068285031767,5.929589143389895,0.16080742853231556,715.0,-1200.0,0.0,6876.4,-1968.0
2024-01-07 10:00:00,SE3,0,0.0,0.4195915555024641,5.823045895483019,0.1452261834936337,715.0,-1200.0,11.1,7259.0,-2082.1
2024-01-07 11:00:00,SE3,0,0.0,0.4317259363325352,5.673323267171493,0.12734200134585194,715.0,-1200.0,-24.8,7256.0,-2070.7
2024-01-07 12:00:00,SE3,0,0.0,0.4471882101536071,5.568344503761097,0.14033946872899783,715.0,-1084.2,-4.8,7259.0,-2132.1
2024-01-07 13:00:00,SE3,0,0.0,0.5041715361540531,5.58724865840025,0.13363361933026496,715.0,-970.4,-101.6,7259.0,-2060.5
2024-01-07 14:00:00,SE3,0,0.0,0.4259017908703866,5.713732805509369,0.16228945339269885,715.0,-976.2,-174.0,7256.0,-1987.7
2024-01-07 15:00:00,SE3,0,0.0,0.4026778868120635,5.87493073085203,0.16345941460211932,715.0,-1010.7,-3.5,7259.0,-2055.0
2024-01-07 16:00:00,SE3,0,0.0,0.3421744368726394,6.023447592961033,0.13550030128107693,715.0,-514.9,-233.0,7268.0,-2152.4
2024-01-07 17:00:00,SE3,0,0.0,0.33560925572378864,6.102558594613569,0.12058803425316356,715.0,-147.9,-447.7,7281.0,-2256.9
2024-01-07 18:00:00,SE3,0,0.0,0.3509936655188701,6.159095388491933,0.10911461695392433,715.0,-76.1,-376.4,7266.0,-2544.8
2024-01-07 19:00:00,SE3,0,0.0,0.38428585838782503,6.1903154058531475,0.11924860933533132,570.3,119.9,-291.3,7278.0,-2873.8
2024-01-07 20:00:00,SE3,0,0.0,0.4566440840212538,6.210600077024653,0.11450353279268377,-29.7,300.0,-272.5,7251.0,-2740.1
2024-01-07 21:00:00,SE3,0,0.0,0.42725236364191055,6.206575926724928,0.12099951799663344,-593.1,258.9,-229.9,7256.0,-2417.0
2024-01-07 22:00:00,SE3,0,0.0,0.4633024722931838,6.230481447578482,0.13751056858519206,-623.8,300.0,60.3,7256.0,-3056.1
2024-01-07 23:00:00,SE3,0,0.0,0.4740688406640645,6.257667587882639,0.13831198035449255,-237.7,300.0,-585.3,7256.0,-2992.3
2024-01-08 00:00:00,SE3,0,0.0,0.5008494691426622,6.440946540632921,0.15035031999414983,-519.8,400.0,-248.2,7286.0,-3150.2
2024-01-08 01:00:00,SE3,0,0.0,0.5125966476841644,6.532334292222349,0.1598802262891006,67.7,400.0,-917.7,7287.0,-3270.0
2024-01-08 02:00:00,SE3,0,0.0,0.4931807079135293,6.617402977974478,0.1489975753405144,567.4,272.2,-1417.4,7287.0,-3260.3
2024-01-08 03:00:00,SE3,0,0.0,0.4915678618271606,6.698268054115413,0.15815081262373454,715.0,0.0,-1565.0,7287.0,-3029.2
2024-01-08 04:00:00,SE3,0,0.0,0.46310297672878686,6.8001700683022,0.15557937042586012,715.0,-192.5,-1565.0,7288.0,-2749.0
2024-01-08 05:00:00,SE3,0,0.0,0.4208584681027361,6.885509670034818,0.14416275633749365,171.7,-521.8,-703.0,7283.0,-2453.7
2024-01-08 06:00:00,SE3,0,0.0,0.34547368505656273,6.950814768442584,0.12534475201320028,115.0,-618.4,1387.8,7254.0,-3795.2
2024-01-08 07:00:00,SE3,0,0.0,0.27179092700739016,7.020190708311925,0.1141445540862005,715.0,-804.8,1259.8,7239.0,-3772.4
2024-01-08 08:00:00,SE3,0,0.0,0.2178521916107261,7.05444965813294,0.11550190613219868,715.0,-722.6,1231.6,7238.0,-3640.8
2024-01-08 09:00:00,SE3,0,0.0,0.2563932513091203,7.071573364211532,0.11075503960391764,715.0,-801.7,940.5,7223.0,-3327.7
2024-01-08 10:00:00,SE3,0,0.0,0.253095491195948,7.028201432058005,0.13076598803668382,715.0,-1060.2,1028.1,7233.0,-3167.4
2024-01-08 11:00:00,SE3,0,0.0,0.21404260228057392,6.962243464266207,0.08695356612301097,715.0,-1200.0,1109.8,7273.0,-3151.9
2024-01-08 12:00:00,SE3,0,0.0,0.20918077922488543,6.893656354602635,0.09384404446640637,715.0,-1200.0,1059.0,7300.0,-3109.1
2024-01-08 13:00:00,SE3,0,0.0,0.18728570280593093,6.846943139585379,0.08707832483938027,715.0,-1200.0,1099.7,7300.0,-3234.2
2024-01-08 14:00:00,SE3,0,0.0,0.2198247764500545,6.856461984594587,0.11122502100129239,715.0,-1200.0,1231.9,7300.0,-3543.8
2024-01-08 15:00:00,SE3,0,0.0,0.22923735142724766,6.905753276311464,0.09641683951725177,715.0,-1200.0,1173.7,7300.0,-3393.9
2024-01-08 16:00:00,SE3,0,0.0,0.2717132838316294,6.949856455000773,0.09072786371198482,715.0,-1200.0,1345.6,7300.0,-3431.5
